id,run_id,"('Parameter', 'dummy', 'number_of_agents_mean')","('Parameter', 'omnet', '**wlan[*].radio.transmitter.power')","('Parameter', 'omnet', '*.hostMobile[*].app[1].messageLength')","('Parameter', 'omnet', '*.manager.host')","('Parameter', 'omnet', '*.manager.useVadereSeed')","('Parameter', 'vadere', 'attributesSimulation.fixedSeed')","('Parameter', 'vadere', 'attributesSimulation.useFixedSeed')","('Parameter', 'vadere', 'sources.[id==1].distributionParameters')","('Parameter', 'vadere', 'sources.[id==2].distributionParameters')","('Parameter', 'vadere', 'sources.[id==5].distributionParameters')","('Parameter', 'vadere', 'sources.[id==6].distributionParameters')","('MetaInfo', 'required_wallclock_time')","('MetaInfo', 'return_code')"
970,0,386.0,1.37mW,2197B,"""vadere_Sample__970_0""",true,65722447231342458,True,[0.965],[0.965],[0.965],[0.965],1460.7027306556702,0.0
971,0,386.0,1.66mW,3037B,"""vadere_Sample__971_0""",true,65722447231342458,True,[0.965],[0.965],[0.965],[0.965],1138.075431585312,0.0
972,0,386.0,1.66mW,2197B,"""vadere_Sample__972_0""",true,65722447231342458,True,[0.965],[0.965],[0.965],[0.965],2139.0685181617737,0.0
973,0,517.0,1.66mW,3037B,"""vadere_Sample__973_0""",true,65722447231342458,True,[1.2925],[1.2925],[1.2925],[1.2925],1664.5202763080597,0.0
974,0,517.0,1.37mW,2197B,"""vadere_Sample__974_0""",true,65722447231342458,True,[1.2925],[1.2925],[1.2925],[1.2925],2108.8881108760834,0.0
975,0,517.0,1.66mW,2197B,"""vadere_Sample__975_0""",true,65722447231342458,True,[1.2925],[1.2925],[1.2925],[1.2925],1673.609546661377,0.0
976,0,754.0,1.0mW,37B,"""vadere_Sample__976_0""",true,65722447231342458,True,[1.885],[1.885],[1.885],[1.885],5120.062554359436,0.0
977,0,259.0,1.0mW,37B,"""vadere_Sample__977_0""",true,65722447231342458,True,[0.6475],[0.6475],[0.6475],[0.6475],943.1439712047577,0.0
978,0,754.0,1.0mW,3197B,"""vadere_Sample__978_0""",true,65722447231342458,True,[1.885],[1.885],[1.885],[1.885],1856.2536594867706,0.0
979,0,754.0,1.29mW,37B,"""vadere_Sample__979_0""",true,65722447231342458,True,[1.885],[1.885],[1.885],[1.885],5639.098672151566,0.0
980,0,754.0,1.29mW,3197B,"""vadere_Sample__980_0""",true,65722447231342458,True,[1.885],[1.885],[1.885],[1.885],2976.592863559723,0.0
981,0,259.0,1.29mW,37B,"""vadere_Sample__981_0""",true,65722447231342458,True,[0.6475],[0.6475],[0.6475],[0.6475],2736.224392414093,0.0
982,0,259.0,1.0mW,3197B,"""vadere_Sample__982_0""",true,65722447231342458,True,[0.6475],[0.6475],[0.6475],[0.6475],1743.4457318782806,0.0
983,0,259.0,1.29mW,3197B,"""vadere_Sample__983_0""",true,65722447231342458,True,[0.6475],[0.6475],[0.6475],[0.6475],1191.4487082958221,0.0
984,0,177.0,1.75mW,2037B,"""vadere_Sample__984_0""",true,65722447231342458,True,[0.4425],[0.4425],[0.4425],[0.4425],623.0735170841217,0.0
985,0,1083.0,1.75mW,2037B,"""vadere_Sample__985_0""",true,65722447231342458,True,[2.7075],[2.7075],[2.7075],[2.7075],3430.5862793922424,0.0
986,0,177.0,1.75mW,1197B,"""vadere_Sample__986_0""",true,65722447231342458,True,[0.4425],[0.4425],[0.4425],[0.4425],1358.42782330513,0.0
987,0,177.0,0.54mW,2037B,"""vadere_Sample__987_0""",true,65722447231342458,True,[0.4425],[0.4425],[0.4425],[0.4425],1119.8217074871063,0.0
988,0,177.0,0.54mW,1197B,"""vadere_Sample__988_0""",true,65722447231342458,True,[0.4425],[0.4425],[0.4425],[0.4425],742.5965602397919,0.0
989,0,1083.0,0.54mW,2037B,"""vadere_Sample__989_0""",true,65722447231342458,True,[2.7075],[2.7075],[2.7075],[2.7075],3129.175713777542,0.0
990,0,1083.0,1.75mW,1197B,"""vadere_Sample__990_0""",true,65722447231342458,True,[2.7075],[2.7075],[2.7075],[2.7075],4598.93486905098,0.0
991,0,1083.0,0.54mW,1197B,"""vadere_Sample__991_0""",true,65722447231342458,True,[2.7075],[2.7075],[2.7075],[2.7075],2777.549438238144,0.0
992,0,271.0,1.56mW,537B,"""vadere_Sample__992_0""",true,65722447231342458,True,[0.6775],[0.6775],[0.6775],[0.6775],664.7197711467743,0.0
993,0,723.0,1.56mW,537B,"""vadere_Sample__993_0""",true,65722447231342458,True,[1.8075],[1.8075],[1.8075],[1.8075],3775.6280505657196,0.0
994,0,271.0,1.56mW,1697B,"""vadere_Sample__994_0""",true,65722447231342458,True,[0.6775],[0.6775],[0.6775],[0.6775],944.8125281333923,0.0
995,0,271.0,1.1mW,537B,"""vadere_Sample__995_0""",true,65722447231342458,True,[0.6775],[0.6775],[0.6775],[0.6775],1316.1004877090454,0.0
996,0,271.0,1.1mW,1697B,"""vadere_Sample__996_0""",true,65722447231342458,True,[0.6775],[0.6775],[0.6775],[0.6775],594.1322228908539,0.0
997,0,723.0,1.1mW,537B,"""vadere_Sample__997_0""",true,65722447231342458,True,[1.8075],[1.8075],[1.8075],[1.8075],4350.940226554871,0.0
998,0,723.0,1.56mW,1697B,"""vadere_Sample__998_0""",true,65722447231342458,True,[1.8075],[1.8075],[1.8075],[1.8075],1831.509299993515,0.0
999,0,723.0,1.1mW,1697B,"""vadere_Sample__999_0""",true,65722447231342458,True,[1.8075],[1.8075],[1.8075],[1.8075],2413.015907049179,0.0
1000,0,1149.0,0.81mW,2537B,"""vadere_Sample__1000_0""",true,65722447231342458,True,[2.8725],[2.8725],[2.8725],[2.8725],3550.149488210678,0.0
1001,0,167.0,0.81mW,2537B,"""vadere_Sample__1001_0""",true,65722447231342458,True,[0.4175],[0.4175],[0.4175],[0.4175],1229.2649722099304,0.0
1002,0,1149.0,0.81mW,3697B,"""vadere_Sample__1002_0""",true,65722447231342458,True,[2.8725],[2.8725],[2.8725],[2.8725],3129.1032395362854,0.0
1003,0,1149.0,1.85mW,2537B,"""vadere_Sample__1003_0""",true,65722447231342458,True,[2.8725],[2.8725],[2.8725],[2.8725],3659.53147315979,0.0
1004,0,1149.0,1.85mW,3697B,"""vadere_Sample__1004_0""",true,65722447231342458,True,[2.8725],[2.8725],[2.8725],[2.8725],4237.343665361404,0.0
1005,0,167.0,1.85mW,2537B,"""vadere_Sample__1005_0""",true,65722447231342458,True,[0.4175],[0.4175],[0.4175],[0.4175],1327.668104171753,0.0
1006,0,167.0,0.81mW,3697B,"""vadere_Sample__1006_0""",true,65722447231342458,True,[0.4175],[0.4175],[0.4175],[0.4175],347.4107675552368,0.0
1007,0,167.0,1.85mW,3697B,"""vadere_Sample__1007_0""",true,65722447231342458,True,[0.4175],[0.4175],[0.4175],[0.4175],852.2964870929718,0.0
1008,0,537.0,1.93mW,1537B,"""vadere_Sample__1008_0""",true,65722447231342458,True,[1.3425],[1.3425],[1.3425],[1.3425],2849.798126935959,0.0
1009,0,371.0,1.93mW,1537B,"""vadere_Sample__1009_0""",true,65722447231342458,True,[0.9275],[0.9275],[0.9275],[0.9275],1515.4650888442993,0.0
1010,0,537.0,1.93mW,2697B,"""vadere_Sample__1010_0""",true,65722447231342458,True,[1.3425],[1.3425],[1.3425],[1.3425],2659.9201369285583,0.0
1011,0,537.0,1.47mW,1537B,"""vadere_Sample__1011_0""",true,65722447231342458,True,[1.3425],[1.3425],[1.3425],[1.3425],2627.492036342621,0.0
1012,0,537.0,1.47mW,2697B,"""vadere_Sample__1012_0""",true,65722447231342458,True,[1.3425],[1.3425],[1.3425],[1.3425],2618.2196938991547,0.0
1013,0,371.0,1.47mW,1537B,"""vadere_Sample__1013_0""",true,65722447231342458,True,[0.9275],[0.9275],[0.9275],[0.9275],1438.6525838375092,0.0
1014,0,371.0,1.93mW,2697B,"""vadere_Sample__1014_0""",true,65722447231342458,True,[0.9275],[0.9275],[0.9275],[0.9275],1734.2287735939026,0.0
1015,0,371.0,1.47mW,2697B,"""vadere_Sample__1015_0""",true,65722447231342458,True,[0.9275],[0.9275],[0.9275],[0.9275],1303.8780703544617,0.0
1016,0,98.0,1.18mW,3537B,"""vadere_Sample__1016_0""",true,65722447231342458,True,[0.245],[0.245],[0.245],[0.245],220.9917209148407,0.0
1017,0,23.0,1.18mW,3537B,"""vadere_Sample__1017_0""",true,65722447231342458,True,[0.0575],[0.0575],[0.0575],[0.0575],79.74670171737671,0.0
1018,0,98.0,1.18mW,697B,"""vadere_Sample__1018_0""",true,65722447231342458,True,[0.245],[0.245],[0.245],[0.245],547.8830809593201,0.0
1019,0,98.0,0.72mW,3537B,"""vadere_Sample__1019_0""",true,65722447231342458,True,[0.245],[0.245],[0.245],[0.245],428.6528341770172,0.0
1020,0,98.0,0.72mW,697B,"""vadere_Sample__1020_0""",true,65722447231342458,True,[0.245],[0.245],[0.245],[0.245],266.8354163169861,0.0
1021,0,23.0,0.72mW,3537B,"""vadere_Sample__1021_0""",true,65722447231342458,True,[0.0575],[0.0575],[0.0575],[0.0575],121.33642292022705,0.0
1022,0,23.0,1.18mW,697B,"""vadere_Sample__1022_0""",true,65722447231342458,True,[0.0575],[0.0575],[0.0575],[0.0575],73.86704206466675,0.0
1023,0,23.0,0.72mW,697B,"""vadere_Sample__1023_0""",true,65722447231342458,True,[0.0575],[0.0575],[0.0575],[0.0575],70.07784366607666,0.0
1024,0,136.0,1.84mW,287B,"""vadere_Sample__1024_0""",true,65722447231342458,True,[0.34],[0.34],[0.34],[0.34],646.6425168514252,0.0
1025,0,211.0,1.84mW,287B,"""vadere_Sample__1025_0""",true,65722447231342458,True,[0.5275],[0.5275],[0.5275],[0.5275],753.8307428359985,0.0
1026,0,136.0,1.84mW,2447B,"""vadere_Sample__1026_0""",true,65722447231342458,True,[0.34],[0.34],[0.34],[0.34],465.39296650886536,0.0
1027,0,136.0,0.63mW,287B,"""vadere_Sample__1027_0""",true,65722447231342458,True,[0.34],[0.34],[0.34],[0.34],571.3904964923859,0.0
1028,0,136.0,0.63mW,2447B,"""vadere_Sample__1028_0""",true,65722447231342458,True,[0.34],[0.34],[0.34],[0.34],451.1075654029846,0.0
1029,0,211.0,0.63mW,287B,"""vadere_Sample__1029_0""",true,65722447231342458,True,[0.5275],[0.5275],[0.5275],[0.5275],1545.4769175052643,0.0
1030,0,211.0,1.84mW,2447B,"""vadere_Sample__1030_0""",true,65722447231342458,True,[0.5275],[0.5275],[0.5275],[0.5275],745.5466156005859,0.0
1031,0,211.0,0.63mW,2447B,"""vadere_Sample__1031_0""",true,65722447231342458,True,[0.5275],[0.5275],[0.5275],[0.5275],631.8414299488068,0.0
1032,0,634.0,1.09mW,2287B,"""vadere_Sample__1032_0""",true,65722447231342458,True,[1.585],[1.585],[1.585],[1.585],2443.5167937278748,0.0
1033,0,872.0,1.09mW,2287B,"""vadere_Sample__1033_0""",true,65722447231342458,True,[2.18],[2.18],[2.18],[2.18],3579.226008415222,0.0
1034,0,634.0,1.09mW,447B,"""vadere_Sample__1034_0""",true,65722447231342458,True,[1.585],[1.585],[1.585],[1.585],3346.925547838211,0.0
1035,0,634.0,1.38mW,2287B,"""vadere_Sample__1035_0""",true,65722447231342458,True,[1.585],[1.585],[1.585],[1.585],3569.053551673889,0.0
1036,0,634.0,1.38mW,447B,"""vadere_Sample__1036_0""",true,65722447231342458,True,[1.585],[1.585],[1.585],[1.585],3551.604065179825,0.0
1037,0,872.0,1.38mW,2287B,"""vadere_Sample__1037_0""",true,65722447231342458,True,[2.18],[2.18],[2.18],[2.18],4100.955486059189,0.0
1038,0,872.0,1.09mW,447B,"""vadere_Sample__1038_0""",true,65722447231342458,True,[2.18],[2.18],[2.18],[2.18],6438.207954883575,0.0
1039,0,872.0,1.38mW,447B,"""vadere_Sample__1039_0""",true,65722447231342458,True,[2.18],[2.18],[2.18],[2.18],2853.9008190631866,0.0
1040,0,1613.0,1.46mW,1287B,"""vadere_Sample__1040_0""",true,65722447231342458,True,[4.0325],[4.0325],[4.0325],[4.0325],7229.55827331543,0.0
1041,0,55.0,1.46mW,1287B,"""vadere_Sample__1041_0""",true,65722447231342458,True,[0.1375],[0.1375],[0.1375],[0.1375],182.63868403434753,0.0
1042,0,1613.0,1.46mW,1447B,"""vadere_Sample__1042_0""",true,65722447231342458,True,[4.0325],[4.0325],[4.0325],[4.0325],6220.818779468536,0.0
1043,0,1613.0,1.75mW,1287B,"""vadere_Sample__1043_0""",true,65722447231342458,True,[4.0325],[4.0325],[4.0325],[4.0325],6640.591234207153,0.0
1044,0,1613.0,1.75mW,1447B,"""vadere_Sample__1044_0""",true,65722447231342458,True,[4.0325],[4.0325],[4.0325],[4.0325],5191.553656578064,0.0
1045,0,55.0,1.75mW,1287B,"""vadere_Sample__1045_0""",true,65722447231342458,True,[0.1375],[0.1375],[0.1375],[0.1375],153.96910643577576,0.0
1046,0,55.0,1.46mW,1447B,"""vadere_Sample__1046_0""",true,65722447231342458,True,[0.1375],[0.1375],[0.1375],[0.1375],232.55615901947021,0.0
1047,0,55.0,1.75mW,1447B,"""vadere_Sample__1047_0""",true,65722447231342458,True,[0.1375],[0.1375],[0.1375],[0.1375],216.59106540679932,0.0
1048,0,325.0,0.71mW,3287B,"""vadere_Sample__1048_0""",true,65722447231342458,True,[0.8125],[0.8125],[0.8125],[0.8125],593.0661709308624,0.0
1049,0,439.0,0.71mW,3287B,"""vadere_Sample__1049_0""",true,65722447231342458,True,[1.0975],[1.0975],[1.0975],[1.0975],1243.3061594963074,0.0
1050,0,325.0,0.71mW,3447B,"""vadere_Sample__1050_0""",true,65722447231342458,True,[0.8125],[0.8125],[0.8125],[0.8125],885.9081387519836,0.0
1051,0,325.0,1.0mW,3287B,"""vadere_Sample__1051_0""",true,65722447231342458,True,[0.8125],[0.8125],[0.8125],[0.8125],954.8281478881836,0.0
1052,0,325.0,1.0mW,3447B,"""vadere_Sample__1052_0""",true,65722447231342458,True,[0.8125],[0.8125],[0.8125],[0.8125],2255.45986533165,0.0
1053,0,439.0,1.0mW,3287B,"""vadere_Sample__1053_0""",true,65722447231342458,True,[1.0975],[1.0975],[1.0975],[1.0975],2078.844255208969,0.0
1054,0,439.0,0.71mW,3447B,"""vadere_Sample__1054_0""",true,65722447231342458,True,[1.0975],[1.0975],[1.0975],[1.0975],1836.5084760189056,0.0
1055,0,439.0,1.0mW,3447B,"""vadere_Sample__1055_0""",true,65722447231342458,True,[1.0975],[1.0975],[1.0975],[1.0975],1395.7003934383392,0.0
1056,0,222.0,0.9mW,1787B,"""vadere_Sample__1056_0""",true,65722447231342458,True,[0.555],[0.555],[0.555],[0.555],699.1252007484436,0.0
1057,0,609.0,0.9mW,1787B,"""vadere_Sample__1057_0""",true,65722447231342458,True,[1.5225],[1.5225],[1.5225],[1.5225],1516.3147614002228,0.0
1058,0,222.0,0.9mW,3947B,"""vadere_Sample__1058_0""",true,65722447231342458,True,[0.555],[0.555],[0.555],[0.555],672.4252812862396,0.0
1059,0,222.0,0.82mW,1787B,"""vadere_Sample__1059_0""",true,65722447231342458,True,[0.555],[0.555],[0.555],[0.555],886.3900945186615,0.0
1060,0,222.0,0.82mW,3947B,"""vadere_Sample__1060_0""",true,65722447231342458,True,[0.555],[0.555],[0.555],[0.555],965.6708385944366,0.0
1061,0,609.0,0.82mW,1787B,"""vadere_Sample__1061_0""",true,65722447231342458,True,[1.5225],[1.5225],[1.5225],[1.5225],1946.056574344635,0.0
1062,0,609.0,0.9mW,3947B,"""vadere_Sample__1062_0""",true,65722447231342458,True,[1.5225],[1.5225],[1.5225],[1.5225],2162.3505272865295,0.0
1063,0,609.0,0.82mW,3947B,"""vadere_Sample__1063_0""",true,65722447231342458,True,[1.5225],[1.5225],[1.5225],[1.5225],2172.3880360126495,0.0
1064,0,914.0,1.65mW,3787B,"""vadere_Sample__1064_0""",true,65722447231342458,True,[2.285],[2.285],[2.285],[2.285],2805.760484933853,0.0
1065,0,127.0,1.65mW,3787B,"""vadere_Sample__1065_0""",true,65722447231342458,True,[0.3175],[0.3175],[0.3175],[0.3175],368.63135266304016,0.0
1066,0,914.0,1.65mW,1947B,"""vadere_Sample__1066_0""",true,65722447231342458,True,[2.285],[2.285],[2.285],[2.285],2858.9223070144653,0.0
1067,0,914.0,1.57mW,3787B,"""vadere_Sample__1067_0""",true,65722447231342458,True,[2.285],[2.285],[2.285],[2.285],2243.025110244751,0.0
1068,0,914.0,1.57mW,1947B,"""vadere_Sample__1068_0""",true,65722447231342458,True,[2.285],[2.285],[2.285],[2.285],3131.7249462604523,0.0
1069,0,127.0,1.57mW,3787B,"""vadere_Sample__1069_0""",true,65722447231342458,True,[0.3175],[0.3175],[0.3175],[0.3175],354.1502435207367,0.0
1070,0,127.0,1.65mW,1947B,"""vadere_Sample__1070_0""",true,65722447231342458,True,[0.3175],[0.3175],[0.3175],[0.3175],1565.8980567455292,0.0
1071,0,127.0,1.57mW,1947B,"""vadere_Sample__1071_0""",true,65722447231342458,True,[0.3175],[0.3175],[0.3175],[0.3175],452.59254264831543,0.0
1072,0,456.0,0.53mW,787B,"""vadere_Sample__1072_0""",true,65722447231342458,True,[1.1400000000000001],[1.1400000000000001],[1.1400000000000001],[1.1400000000000001],2664.5100643634796,0.0
1073,0,1460.0,0.53mW,787B,"""vadere_Sample__1073_0""",true,65722447231342458,True,[3.65],[3.65],[3.65],[3.65],5000.12207198143,0.0
1074,0,456.0,0.53mW,947B,"""vadere_Sample__1074_0""",true,65722447231342458,True,[1.1400000000000001],[1.1400000000000001],[1.1400000000000001],[1.1400000000000001],1457.3267931938171,0.0
1075,0,456.0,1.94mW,787B,"""vadere_Sample__1075_0""",true,65722447231342458,True,[1.1400000000000001],[1.1400000000000001],[1.1400000000000001],[1.1400000000000001],1570.3602261543274,0.0
1076,0,456.0,1.94mW,947B,"""vadere_Sample__1076_0""",true,65722447231342458,True,[1.1400000000000001],[1.1400000000000001],[1.1400000000000001],[1.1400000000000001],1814.9380815029144,0.0
1077,0,1460.0,1.94mW,787B,"""vadere_Sample__1077_0""",true,65722447231342458,True,[3.65],[3.65],[3.65],[3.65],5258.381839513779,0.0
1078,0,1460.0,0.53mW,947B,"""vadere_Sample__1078_0""",true,65722447231342458,True,[3.65],[3.65],[3.65],[3.65],8234.916671276093,0.0
1079,0,1460.0,1.94mW,947B,"""vadere_Sample__1079_0""",true,65722447231342458,True,[3.65],[3.65],[3.65],[3.65],6050.956080675125,0.0
1080,0,63.0,1.28mW,2787B,"""vadere_Sample__1080_0""",true,65722447231342458,True,[0.1575],[0.1575],[0.1575],[0.1575],303.38174986839294,0.0
1081,0,312.0,1.28mW,2787B,"""vadere_Sample__1081_0""",true,65722447231342458,True,[0.78],[0.78],[0.78],[0.78],1948.2726311683655,0.0
1082,0,63.0,1.28mW,2947B,"""vadere_Sample__1082_0""",true,65722447231342458,True,[0.1575],[0.1575],[0.1575],[0.1575],347.86527037620544,0.0
1083,0,63.0,1.19mW,2787B,"""vadere_Sample__1083_0""",true,65722447231342458,True,[0.1575],[0.1575],[0.1575],[0.1575],242.79367780685425,0.0
1084,0,63.0,1.19mW,2947B,"""vadere_Sample__1084_0""",true,65722447231342458,True,[0.1575],[0.1575],[0.1575],[0.1575],238.60476565361023,0.0
1085,0,312.0,1.19mW,2787B,"""vadere_Sample__1085_0""",true,65722447231342458,True,[0.78],[0.78],[0.78],[0.78],3651.986255645752,0.0
1086,0,312.0,1.28mW,2947B,"""vadere_Sample__1086_0""",true,65722447231342458,True,[0.78],[0.78],[0.78],[0.78],702.7533264160156,0.0
1087,0,312.0,1.19mW,2947B,"""vadere_Sample__1087_0""",true,65722447231342458,True,[0.78],[0.78],[0.78],[0.78],890.7892427444458,0.0
1088,0,46.0,1.14mW,912B,"""vadere_Sample__1088_0""",true,65722447231342458,True,[0.115],[0.115],[0.115],[0.115],90.34903645515442,0.0
1089,0,404.0,1.14mW,912B,"""vadere_Sample__1089_0""",true,65722447231342458,True,[1.01],[1.01],[1.01],[1.01],1550.496913909912,0.0
1090,0,46.0,1.14mW,1072B,"""vadere_Sample__1090_0""",true,65722447231342458,True,[0.115],[0.115],[0.115],[0.115],86.43931245803833,0.0
1091,0,46.0,1.61mW,912B,"""vadere_Sample__1091_0""",true,65722447231342458,True,[0.115],[0.115],[0.115],[0.115],94.3327739238739,0.0
1092,0,46.0,1.61mW,1072B,"""vadere_Sample__1092_0""",true,65722447231342458,True,[0.115],[0.115],[0.115],[0.115],81.63882374763489,0.0
1093,0,404.0,1.61mW,912B,"""vadere_Sample__1093_0""",true,65722447231342458,True,[1.01],[1.01],[1.01],[1.01],1562.0588917732239,0.0
1094,0,404.0,1.14mW,1072B,"""vadere_Sample__1094_0""",true,65722447231342458,True,[1.01],[1.01],[1.01],[1.01],1063.4749159812927,0.0
1095,0,404.0,1.61mW,1072B,"""vadere_Sample__1095_0""",true,65722447231342458,True,[1.01],[1.01],[1.01],[1.01],1398.7241344451904,0.0
1096,0,420.0,1.89mW,2912B,"""vadere_Sample__1096_0""",true,65722447231342458,True,[1.05],[1.05],[1.05],[1.05],1979.941475868225,0.0
1097,0,39.0,1.89mW,2912B,"""vadere_Sample__1097_0""",true,65722447231342458,True,[0.0975],[0.0975],[0.0975],[0.0975],137.10323476791382,0.0
1098,0,420.0,1.89mW,3072B,"""vadere_Sample__1098_0""",true,65722447231342458,True,[1.05],[1.05],[1.05],[1.05],1432.982843875885,0.0
1099,0,420.0,0.86mW,2912B,"""vadere_Sample__1099_0""",true,65722447231342458,True,[1.05],[1.05],[1.05],[1.05],1961.651629447937,0.0
1100,0,420.0,0.86mW,3072B,"""vadere_Sample__1100_0""",true,65722447231342458,True,[1.05],[1.05],[1.05],[1.05],935.1946983337402,0.0
1101,0,39.0,0.86mW,2912B,"""vadere_Sample__1101_0""",true,65722447231342458,True,[0.0975],[0.0975],[0.0975],[0.0975],131.95670676231384,0.0
1102,0,39.0,1.89mW,3072B,"""vadere_Sample__1102_0""",true,65722447231342458,True,[0.0975],[0.0975],[0.0975],[0.0975],127.09456944465637,0.0
1103,0,39.0,0.86mW,3072B,"""vadere_Sample__1103_0""",true,65722447231342458,True,[0.0975],[0.0975],[0.0975],[0.0975],121.00822114944458,0.0
1104,0,828.0,0.76mW,1912B,"""vadere_Sample__1104_0""",true,65722447231342458,True,[2.07],[2.07],[2.07],[2.07],2446.0471987724304,0.0
1105,0,792.0,0.76mW,1912B,"""vadere_Sample__1105_0""",true,65722447231342458,True,[1.98],[1.98],[1.98],[1.98],2024.704502105713,0.0
1106,0,828.0,0.76mW,2072B,"""vadere_Sample__1106_0""",true,65722447231342458,True,[2.07],[2.07],[2.07],[2.07],2598.991997718811,0.0
1107,0,828.0,1.24mW,1912B,"""vadere_Sample__1107_0""",true,65722447231342458,True,[2.07],[2.07],[2.07],[2.07],2058.107510328293,0.0
1108,0,828.0,1.24mW,2072B,"""vadere_Sample__1108_0""",true,65722447231342458,True,[2.07],[2.07],[2.07],[2.07],2812.487676858902,0.0
1109,0,792.0,1.24mW,1912B,"""vadere_Sample__1109_0""",true,65722447231342458,True,[1.98],[1.98],[1.98],[1.98],2821.2967641353607,0.0
1110,0,792.0,0.76mW,2072B,"""vadere_Sample__1110_0""",true,65722447231342458,True,[1.98],[1.98],[1.98],[1.98],2022.0808119773865,0.0
1111,0,792.0,1.24mW,2072B,"""vadere_Sample__1111_0""",true,65722447231342458,True,[1.98],[1.98],[1.98],[1.98],2308.5301356315613,0.0
1112,0,199.0,1.51mW,3912B,"""vadere_Sample__1112_0""",true,65722447231342458,True,[0.4975],[0.4975],[0.4975],[0.4975],892.7637522220612,0.0
1113,0,189.0,1.51mW,3912B,"""vadere_Sample__1113_0""",true,65722447231342458,True,[0.47250000000000003],[0.47250000000000003],[0.47250000000000003],[0.47250000000000003],1747.106590270996,0.0
1114,0,199.0,1.51mW,72B,"""vadere_Sample__1114_0""",true,65722447231342458,True,[0.4975],[0.4975],[0.4975],[0.4975],1088.7209067344666,0.0
1115,0,199.0,1.99mW,3912B,"""vadere_Sample__1115_0""",true,65722447231342458,True,[0.4975],[0.4975],[0.4975],[0.4975],3313.065250635147,0.0
1116,0,199.0,1.99mW,72B,"""vadere_Sample__1116_0""",true,65722447231342458,True,[0.4975],[0.4975],[0.4975],[0.4975],631.3176856040955,0.0
1117,0,189.0,1.99mW,3912B,"""vadere_Sample__1117_0""",true,65722447231342458,True,[0.47250000000000003],[0.47250000000000003],[0.47250000000000003],[0.47250000000000003],950.0643689632416,0.0
1118,0,189.0,1.51mW,72B,"""vadere_Sample__1118_0""",true,65722447231342458,True,[0.47250000000000003],[0.47250000000000003],[0.47250000000000003],[0.47250000000000003],731.6322803497314,0.0
1119,0,189.0,1.99mW,72B,"""vadere_Sample__1119_0""",true,65722447231342458,True,[0.47250000000000003],[0.47250000000000003],[0.47250000000000003],[0.47250000000000003],1095.4390351772308,0.0
1120,0,297.0,1.7mW,1412B,"""vadere_Sample__1120_0""",true,65722447231342458,True,[0.7425],[0.7425],[0.7425],[0.7425],835.1898138523102,0.0
1121,0,285.0,1.7mW,1412B,"""vadere_Sample__1121_0""",true,65722447231342458,True,[0.7125],[0.7125],[0.7125],[0.7125],1434.9901809692383,0.0
1122,0,297.0,1.7mW,572B,"""vadere_Sample__1122_0""",true,65722447231342458,True,[0.7425],[0.7425],[0.7425],[0.7425],1861.7428002357483,0.0
1123,0,297.0,1.43mW,1412B,"""vadere_Sample__1123_0""",true,65722447231342458,True,[0.7425],[0.7425],[0.7425],[0.7425],980.5505683422089,0.0
1124,0,297.0,1.43mW,572B,"""vadere_Sample__1124_0""",true,65722447231342458,True,[0.7425],[0.7425],[0.7425],[0.7425],1440.4384756088257,0.0
1125,0,285.0,1.43mW,1412B,"""vadere_Sample__1125_0""",true,65722447231342458,True,[0.7125],[0.7125],[0.7125],[0.7125],494.4623785018921,0.0
1126,0,285.0,1.7mW,572B,"""vadere_Sample__1126_0""",true,65722447231342458,True,[0.7125],[0.7125],[0.7125],[0.7125],861.6523525714874,0.0
1127,0,285.0,1.43mW,572B,"""vadere_Sample__1127_0""",true,65722447231342458,True,[0.7125],[0.7125],[0.7125],[0.7125],1662.5715787410736,0.0
1128,0,1329.0,0.95mW,3412B,"""vadere_Sample__1128_0""",true,65722447231342458,True,[3.3225000000000002],[3.3225000000000002],[3.3225000000000002],[3.3225000000000002],5020.143021345139,0.0
1129,0,1237.0,0.95mW,3412B,"""vadere_Sample__1129_0""",true,65722447231342458,True,[3.0925000000000002],[3.0925000000000002],[3.0925000000000002],[3.0925000000000002],3991.875965118408,0.0
1130,0,1329.0,0.95mW,2572B,"""vadere_Sample__1130_0""",true,65722447231342458,True,[3.3225000000000002],[3.3225000000000002],[3.3225000000000002],[3.3225000000000002],8222.718879699707,0.0
1131,0,1329.0,0.68mW,3412B,"""vadere_Sample__1131_0""",true,65722447231342458,True,[3.3225000000000002],[3.3225000000000002],[3.3225000000000002],[3.3225000000000002],4674.991582870483,0.0
1132,0,1329.0,0.68mW,2572B,"""vadere_Sample__1132_0""",true,65722447231342458,True,[3.3225000000000002],[3.3225000000000002],[3.3225000000000002],[3.3225000000000002],5934.577119112015,0.0
1133,0,1237.0,0.68mW,3412B,"""vadere_Sample__1133_0""",true,65722447231342458,True,[3.0925000000000002],[3.0925000000000002],[3.0925000000000002],[3.0925000000000002],4796.955466747284,0.0
1134,0,1237.0,0.95mW,2572B,"""vadere_Sample__1134_0""",true,65722447231342458,True,[3.0925000000000002],[3.0925000000000002],[3.0925000000000002],[3.0925000000000002],3957.4980022907257,0.0
1135,0,1237.0,0.68mW,2572B,"""vadere_Sample__1135_0""",true,65722447231342458,True,[3.0925000000000002],[3.0925000000000002],[3.0925000000000002],[3.0925000000000002],4111.544764757156,0.0
