id,run_id,unknown_index_0,timeToInform95PercentAgents
1367,0,0,5.6
1368,0,0,7.6
1369,0,0,12
1370,0,0,8
1371,0,0,4.8
1372,0,0,10.8
1373,0,0,14
1374,0,0,14.4
1375,0,0,14.4
1376,0,0,6.8
1377,0,0,14.8
1378,0,0,6.8
1379,0,0,4
1380,0,0,7.6
1381,0,0,14.8
1382,0,0,14.8
1383,0,0,14.8
1384,0,0,3.6
1385,0,0,4.8
1386,0,0,6
1387,0,0,2.8
1388,0,0,4.8
1389,0,0,7.6
1390,0,0,7.6
1391,0,0,3.6
1392,0,0,4.8
1393,0,0,9.6
1394,0,0,4.8
1395,0,0,3.6
1396,0,0,4.8
1397,0,0,13.2
1398,0,0,6.8
1399,0,0,10.4
1400,0,0,20
1401,0,0,4.8
1402,0,0,6
1403,0,0,39.5999999999999
1404,0,0,3.6
1405,0,0,4.8
1406,0,0,2.8
1407,0,0,2.8
1408,0,0,5.6
1409,0,0,4.8
1410,0,0,6.8
1411,0,0,8.4
1412,0,0,8.4
1413,0,0,6.8
1414,0,0,7.6
1415,0,0,3.6
1416,0,0,4.8
1417,0,0,9.6
1418,0,0,4.8
1419,0,0,5.6
1420,0,0,4.8
1421,0,0,6
1422,0,0,3.6
1423,0,0,5.6
1424,0,0,4.8
1425,0,0,4.8
1426,0,0,4.8
1427,0,0,4.8
1428,0,0,4.8
1429,0,0,4.8
1430,0,0,3.6
1431,0,0,5.6
1432,0,0,11.6
1433,0,0,6.8
1434,0,0,5.6
1435,0,0,4.8
1436,0,0,3.6
1437,0,0,8.8
1438,0,0,4.8
1439,0,0,14.4
1440,0,0,5.6
1441,0,0,7.6
1442,0,0,5.6
1443,0,0,5.6
1444,0,0,3.6
1445,0,0,6.8
1446,0,0,5.6
1447,0,0,6.8
1448,0,0,3.6
1449,0,0,3.6
1450,0,0,4.8
1451,0,0,2.8
1452,0,0,4.8
1453,0,0,3.6
1454,0,0,3.6
1455,0,0,4.8
1456,0,0,7.6
1457,0,0,4.4
1458,0,0,5.6
1459,0,0,3.6
1460,0,0,4.8
1461,0,0,2.8
1462,0,0,2.8
1463,0,0,2.8
1464,0,0,15.6
1465,0,0,3.6
1466,0,0,14.8
1467,0,0,14.4
1468,0,0,14.8
1469,0,0,3.6
1470,0,0,4.8
1471,0,0,4.8
1472,0,0,5.6
1473,0,0,3.6
1474,0,0,5.6
1475,0,0,8.8
1476,0,0,5.6
1477,0,0,3.6
1478,0,0,4.8
1479,0,0,4.8
1480,0,0,7.6
1481,0,0,30.4
1482,0,0,5.6
1483,0,0,4.8
1484,0,0,4.8
1485,0,0,9.2
1486,0,0,8.4
1487,0,0,21.6
1488,0,0,4.8
1489,0,0,10.8
1490,0,0,3.6
1491,0,0,3.6
1492,0,0,6
1493,0,0,4.8
1494,0,0,9.6
1495,0,0,7.6
1496,0,0,4.8
1497,0,0,15.6
1498,0,0,6.4
1499,0,0,9.6
1500,0,0,3.6
1501,0,0,15.6
1502,0,0,4.8
1503,0,0,4.8
1504,0,0,3.6
1505,0,0,3.6
1506,0,0,4.8
1507,0,0,4.8
1508,0,0,5.6
1509,0,0,4.8
1510,0,0,4.8
1511,0,0,5.6
1512,0,0,2.8
1513,0,0,4.8
1514,0,0,4.8
1515,0,0,3.6
1516,0,0,4.8
1517,0,0,4.8
1518,0,0,4.8
1519,0,0,4.8
1520,0,0,4.8
1521,0,0,8
1522,0,0,5.6
1523,0,0,3.6
1524,0,0,4.8
1525,0,0,5.6
1526,0,0,26.8
1527,0,0,58.3999999999999
1528,0,0,11.2
1529,0,0,4.8
1530,0,0,5.6
1531,0,0,10.4
1532,0,0,3.6
1533,0,0,4.8
1534,0,0,4
1535,0,0,2.8
1536,0,0,3.6
1537,0,0,3.6
1538,0,0,14.8
1539,0,0,4.8
1540,0,0,6.8
1541,0,0,4.8
1542,0,0,4.8
1543,0,0,3.6
1544,0,0,4.8
1545,0,0,8.8
1546,0,0,3.6
1547,0,0,4
1548,0,0,4.8
1549,0,0,18.8
1550,0,0,10.8
1551,0,0,6.4
1552,0,0,2.8
1553,0,0,4.8
1554,0,0,3.6
1555,0,0,4
1556,0,0,4.8
1557,0,0,2.8
1558,0,0,4
1559,0,0,4
1560,0,0,6.8
1561,0,0,5.6
1562,0,0,5.6
1563,0,0,4.8
1564,0,0,8.8
1565,0,0,6.8
1566,0,0,9.6
1567,0,0,3.6
1568,0,0,9.6
1569,0,0,5.6
1570,0,0,4.8
1571,0,0,4.8
1572,0,0,6
1573,0,0,5.6
1574,0,0,6.8
1575,0,0,5.6
1576,0,0,3.6
1577,0,0,4.8
1578,0,0,4.8
1579,0,0,3.6
1580,0,0,3.6
1581,0,0,4.8
1582,0,0,5.6
1583,0,0,5.6
1584,0,0,3.6
1585,0,0,7.6
1586,0,0,3.6
1587,0,0,5.6
1588,0,0,2.8
1589,0,0,7.6
1590,0,0,13.2
1591,0,0,8
1592,0,0,10.4
1593,0,0,3.6
1594,0,0,17.6
1595,0,0,14.8
1596,0,0,12.8
1597,0,0,4.8
1598,0,0,4.8
1599,0,0,3.6
1600,0,0,5.6
1601,0,0,3.6
1602,0,0,5.6
1603,0,0,3.6
1604,0,0,3.6
1605,0,0,5.6
1606,0,0,2.8
1607,0,0,5.2
1608,0,0,3.6
1609,0,0,3.6
1610,0,0,4.8
1611,0,0,3.6
1612,0,0,3.6
1613,0,0,3.6
1614,0,0,3.6
1615,0,0,4.8
1616,0,0,4.8
1617,0,0,8.8
1618,0,0,4.8
1619,0,0,4.8
1620,0,0,4.8
1621,0,0,8.8
1622,0,0,10.4
1623,0,0,8.8
1624,0,0,10.4
1625,0,0,4.8
1626,0,0,4.8
1627,0,0,9.6
1628,0,0,3.6
1629,0,0,6.8
1630,0,0,4.8
1631,0,0,4.8
1632,0,0,4.8
1633,0,0,3.6
1634,0,0,4.8
1635,0,0,6.8
1636,0,0,5.6
1637,0,0,5.6
1638,0,0,6.8
1639,0,0,5.6
1640,0,0,4.8
1641,0,0,14.8
1642,0,0,3.6
1643,0,0,4.8
1644,0,0,4.8
1645,0,0,14.4
1646,0,0,14.4
1647,0,0,14.4
1648,0,0,4.8
1649,0,0,3.6
1650,0,0,4.8
1651,0,0,4.8
1652,0,0,4.8
1653,0,0,4.8
1654,0,0,2.8
1655,0,0,3.6
1656,0,0,6.4
1657,0,0,10
1658,0,0,6.4
1659,0,0,8
1660,0,0,6.4
1661,0,0,9.6
1662,0,0,6.8
1663,0,0,5.2
1664,0,0,7.2
1665,0,0,12.8
1666,0,0,14.4
1667,0,0,3.6
1668,0,0,5.2
1669,0,0,11.6
1670,0,0,14.4
1671,0,0,14.4
1672,0,0,4.8
1673,0,0,5.6
1674,0,0,3.6
1675,0,0,4.8
1676,0,0,5.6
1677,0,0,3.6
1678,0,0,4
1679,0,0,4.8
1680,0,0,4.4
1681,0,0,4.8
1682,0,0,3.6
1683,0,0,4.8
1684,0,0,4.8
1685,0,0,6.4
1686,0,0,5.6
1687,0,0,5.6
1688,0,0,5.6
1689,0,0,2.8
1690,0,0,4.8
1691,0,0,4.8
1692,0,0,14.8
1693,0,0,4.8
1694,0,0,3.6
1695,0,0,4
1696,0,0,4.8
1697,0,0,4
1698,0,0,3.6
1699,0,0,4.8
1700,0,0,26
1701,0,0,4
1702,0,0,2.8
1703,0,0,4
1704,0,0,3.6
1705,0,0,4.8
1706,0,0,5.6
1707,0,0,3.6
1708,0,0,4.8
1709,0,0,3.6
1710,0,0,10
1711,0,0,8.8
1712,0,0,4.8
1713,0,0,4.8
1714,0,0,4.8
1715,0,0,6
1716,0,0,5.6
1717,0,0,4.8
1718,0,0,5.6
1719,0,0,3.6
1720,0,0,6
1721,0,0,9.2
1722,0,0,4
1723,0,0,6.4
1724,0,0,4.8
1725,0,0,6.8
1726,0,0,6.8
1727,0,0,6.8
1728,0,0,9.6
1729,0,0,4.8
1730,0,0,44.7999999999999
1731,0,0,9.6
1732,0,0,15.2
1733,0,0,4.8
1734,0,0,4.8
1735,0,0,3.6
1736,0,0,6.8
1737,0,0,18.4
1738,0,0,4.8
1739,0,0,4.8
1740,0,0,5.6
1741,0,0,10.8
1742,0,0,11.6
1743,0,0,12.8
1744,0,0,4.8
1745,0,0,3.6
1746,0,0,2.8
1747,0,0,4.8
1748,0,0,4.8
1749,0,0,4.8
1750,0,0,3.6
1751,0,0,3.6
1752,0,0,9.6
1753,0,0,5.6
1754,0,0,9.2
1755,0,0,6.8
1756,0,0,7.6
1757,0,0,3.6
1758,0,0,5.6
1759,0,0,5.6
1760,0,0,9.2
1761,0,0,4.8
1762,0,0,6.8
1763,0,0,9.6
1764,0,0,5.6
1765,0,0,3.6
1766,0,0,3.6
1767,0,0,5.6
1768,0,0,5.6
1769,0,0,2.8
1770,0,0,3.6
1771,0,0,2.8
1772,0,0,3.6
1773,0,0,4.8
1774,0,0,3.6
1775,0,0,3.6
1776,0,0,5.6
1777,0,0,11.6
1778,0,0,5.6
1779,0,0,4.8
1780,0,0,5.6
1781,0,0,11.2
1782,0,0,9.2
1783,0,0,15.2
1784,0,0,10
1785,0,0,4.8
1786,0,0,28.4
1787,0,0,21.2
1788,0,0,3.6
1789,0,0,4.8
1790,0,0,5.6
1791,0,0,4.8
1792,0,0,2.8
1793,0,0,3.6
1794,0,0,3.6
1795,0,0,2.8
1796,0,0,7.6
1797,0,0,3.6
1798,0,0,4.8
1799,0,0,4.8
1800,0,0,4.8
1801,0,0,10
1802,0,0,3.6
1803,0,0,4.8
1804,0,0,4.8
1805,0,0,3.6
1806,0,0,16.8
1807,0,0,5.6
1808,0,0,4.8
1809,0,0,4.8
1810,0,0,4
1811,0,0,3.6
1812,0,0,4.8
1813,0,0,3.6
1814,0,0,4.8
1815,0,0,3.6
1816,0,0,3.6
1817,0,0,8.8
1818,0,0,7.2
1819,0,0,8.8
1820,0,0,5.6
1821,0,0,31.2
1822,0,0,4
1823,0,0,5.2
1824,0,0,6.8
1825,0,0,3.6
1826,0,0,7.6
1827,0,0,10
1828,0,0,5.6
1829,0,0,3.6
1830,0,0,3.6
1831,0,0,3.6
1832,0,0,5.6
1833,0,0,7.6
1834,0,0,4.8
1835,0,0,4.8
1836,0,0,4.8
1837,0,0,4.8
1838,0,0,6.8
1839,0,0,4.8
1840,0,0,5.6
1841,0,0,4.4
1842,0,0,4.8
1843,0,0,3.6
1844,0,0,4.8
1845,0,0,4.8
1846,0,0,4.8
1847,0,0,6.8
1848,0,0,6.4
1849,0,0,4.8
1850,0,0,7.6
1851,0,0,10.4
1852,0,0,14.8
1853,0,0,4.8
1854,0,0,2.8
1855,0,0,5.6
1856,0,0,9.2
1857,0,0,7.2
1858,0,0,15.6
1859,0,0,5.2
1860,0,0,14.4
1861,0,0,4.8
1862,0,0,10.8
1863,0,0,13.6
1864,0,0,5.6
1865,0,0,4.8
1866,0,0,3.6
1867,0,0,4.8
1868,0,0,4.8
1869,0,0,5.6
1870,0,0,5.6
1871,0,0,4.8
1872,0,0,3.6
1873,0,0,4.8
1874,0,0,3.6
1875,0,0,4.8
1876,0,0,4.8
1877,0,0,6
1878,0,0,4.8
1879,0,0,4.8
1880,0,0,5.6
1881,0,0,4.8
1882,0,0,5.6
1883,0,0,5.6
1884,0,0,3.6
1885,0,0,3.6
1886,0,0,3.6
1887,0,0,4.8
1888,0,0,6.8
1889,0,0,4.8
1890,0,0,5.6
1891,0,0,4.8
1892,0,0,5.6
1893,0,0,3.6
1894,0,0,4.8
1895,0,0,4.8
1896,0,0,2.8
1897,0,0,6.8
1898,0,0,2.8
1899,0,0,2.8
1900,0,0,6
1901,0,0,43.1999999999999
1902,0,0,6.8
1903,0,0,6.4
1904,0,0,3.6
1905,0,0,4.8
1906,0,0,3.6
1907,0,0,3.6
1908,0,0,4.8
1909,0,0,5.6
1910,0,0,4.8
1911,0,0,3.6
1912,0,0,16.8
1913,0,0,25.6
1914,0,0,5.2
1915,0,0,17.2
1916,0,0,30.8
1917,0,0,6.8
1918,0,0,14.4
1919,0,0,14.4
1920,0,0,4.8
1921,0,0,9.2
1922,0,0,4
1923,0,0,10.4
1924,0,0,4.8
1925,0,0,14.4
1926,0,0,5.6
1927,0,0,5.2
1928,0,0,4.8
1929,0,0,3.6
1930,0,0,4.8
1931,0,0,3.6
1932,0,0,4.8
1933,0,0,4.8
1934,0,0,2.8
1935,0,0,3.6
1936,0,0,3.6
1937,0,0,10.4
1938,0,0,4.8
1939,0,0,3.6
1940,0,0,3.6
1941,0,0,10.4
1942,0,0,7.2
1943,0,0,7.2
1944,0,0,5.6
1945,0,0,7.6
1946,0,0,3.6
1947,0,0,4.8
1948,0,0,4.8
1949,0,0,4.8
1950,0,0,5.6
1951,0,0,6.8
1952,0,0,5.6
1953,0,0,4.8
1954,0,0,3.6
1955,0,0,5.6
1956,0,0,8.4
1957,0,0,3.6
1958,0,0,3.6
1959,0,0,4.8
1960,0,0,4.8
1961,0,0,10.8
1962,0,0,3.6
1963,0,0,3.6
1964,0,0,4.8
1965,0,0,10.8
1966,0,0,10.8
1967,0,0,42.3999999999999
1968,0,0,4.8
1969,0,0,3.6
1970,0,0,3.6
1971,0,0,5.6
1972,0,0,5.6
1973,0,0,3.2
1974,0,0,4.8
1975,0,0,4
1976,0,0,7.2
1977,0,0,6.8
1978,0,0,4.8
1979,0,0,8.8
1980,0,0,4.8
1981,0,0,3.6
1982,0,0,6.4
1983,0,0,6.8
1984,0,0,15.6
1985,0,0,3.6
1986,0,0,15.2
1987,0,0,15.6
1988,0,0,22.8
1989,0,0,5.6
1990,0,0,34.7999999999999
1991,0,0,34.7999999999999
1992,0,0,3.6
1993,0,0,4.8
1994,0,0,5.6
1995,0,0,3.6
1996,0,0,5.6
1997,0,0,6.8
1998,0,0,4.8
1999,0,0,4.8
