id run_id numberOfAgents Power Traffic Real Kriging
480 0 277.0 1.1 1068.0 4.8 5.879039517848139
481 0 43.0 1.1 1068.0 8.8 7.657024657807037
482 0 277.0 1.1 3166.0 8.8 6.859382945826105
483 0 277.0 0.62 1068.0 5.6 5.879133316132021
484 0 277.0 0.62 3166.0 5.6 6.8590650432788935
485 0 43.0 0.62 1068.0 8.8 7.6570547280603325
486 0 43.0 1.1 3166.0 15.2 12.07449726617663
487 0 43.0 0.62 3166.0 16.8 12.074688821321365
488 0 1189.0 1.85 3068.0 3.6 4.059658017746729
489 0 412.0 1.85 3068.0 4.8 5.375819331180269
490 0 1189.0 1.85 1166.0 4.8 4.175877957042403
491 0 1189.0 1.37 3068.0 3.6 4.059659239268865
492 0 1189.0 1.37 1166.0 4.8 4.175876022221782
493 0 412.0 1.37 3068.0 4.8 5.37580723315136
494 0 412.0 1.85 1166.0 4.8 5.135603787505798
495 0 412.0 1.37 1166.0 3.6 5.135430155446549
496 0 548.0 0.73 68.0 3.6 4.172042861717037
497 0 194.0 0.73 68.0 2.8 4.316962579385018
498 0 548.0 0.73 166.0 3.6 4.346243577746318
499 0 548.0 1.74 68.0 3.6 4.172045540706561
500 0 548.0 1.74 166.0 5.6 4.346705941194626
501 0 194.0 1.74 68.0 4.8 4.317479631439622
502 0 194.0 0.73 166.0 2.8 4.521749507519417
503 0 194.0 1.74 166.0 4.8 4.522331060492075
504 0 103.0 1.48 2068.0 7.6 9.626649943113533
505 0 811.0 1.48 2068.0 4.8 4.398331648253686
506 0 103.0 1.48 2166.0 20.4 9.910561640405561
507 0 103.0 0.99 2068.0 6.8 9.626503796843656
508 0 103.0 0.99 2166.0 7.6 9.90937115668441
509 0 811.0 0.99 2068.0 4.8 4.398332206479464
510 0 811.0 1.48 2166.0 3.6 4.437016060641534
511 0 811.0 0.99 2166.0 6.8 4.4373496648175355
512 0 141.0 0.82 1818.0 9.6 8.590329191106688
513 0 348.0 0.82 1818.0 9.6 5.930482676102093
514 0 141.0 0.82 916.0 11.2 6.845301320520944
515 0 141.0 1.09 1818.0 14.4 8.590556066571963
516 0 141.0 1.09 916.0 6.0 6.845037624761849
517 0 348.0 1.09 1818.0 5.6 5.9302709947390015
518 0 348.0 0.82 916.0 4.8 5.5194221139060256
519 0 348.0 1.09 916.0 4.8 5.519430949728801
520 0 648.0 1.57 3818.0 4.8 4.511648542641298
521 0 11.0 1.57 3818.0 14.8 12.433123314857342
522 0 648.0 1.57 2916.0 6.8 4.540526081898579
523 0 648.0 1.84 3818.0 4.8 4.51164605747361
524 0 648.0 1.84 2916.0 4.8 4.540422095586769
525 0 11.0 1.84 3818.0 14.8 12.433113982396453
526 0 11.0 1.57 2916.0 14.8 11.404772297683978
527 0 11.0 1.84 2916.0 14.8 11.404762383898388
528 0 1719.0 1.2 818.0 4.8 3.7442000901576447
529 0 678.0 1.2 818.0 4.0 4.42861178182194
530 0 1719.0 1.2 3916.0 4.0 3.919524949495766
531 0 1719.0 1.46 818.0 2.8 3.7440747468355253
532 0 1719.0 1.46 3916.0 3.6 3.9194989632920927
533 0 678.0 1.46 818.0 5.6 4.428708064888282
534 0 678.0 1.2 3916.0 4.8 4.429155162299053
535 0 678.0 1.46 3916.0 2.8 4.429003173740918
536 0 332.0 1.95 2818.0 3.6 5.934992224078189
537 0 152.0 1.95 2818.0 13.2 8.174497143223663
538 0 332.0 1.95 1916.0 6.8 6.166356354905017
539 0 332.0 0.71 2818.0 5.6 5.93578897329157
540 0 332.0 0.71 1916.0 6.8 6.166351865133484
541 0 152.0 0.71 2818.0 8.4 8.173495579657773
542 0 152.0 1.95 1916.0 8.8 8.580030873999904
543 0 152.0 0.71 1916.0 8.4 8.579882736325349
544 0 228.0 1.38 318.0 4.8 4.855225020456816
545 0 240.0 1.38 318.0 3.6 4.7992444516419726
546 0 228.0 1.38 1416.0 4.8 6.33745919115297
547 0 228.0 0.9 318.0 4.8 4.855223528482811
548 0 228.0 0.9 1416.0 8.0 6.33781829783536
549 0 240.0 0.9 318.0 4.8 4.799397105918859
550 0 240.0 1.38 1416.0 6.4 6.220944375142183
551 0 240.0 0.9 1416.0 5.6 6.220847157835153
552 0 938.0 0.63 2318.0 5.6 4.257770023097144
553 0 993.0 0.63 2318.0 3.6 4.169217442924904
554 0 938.0 0.63 3416.0 3.6 4.177868982927504
555 0 938.0 1.65 2318.0 5.6 4.257765123233191
556 0 938.0 1.65 3416.0 4.8 4.178154983044843
557 0 993.0 1.65 2318.0 4.8 4.169503487482263
558 0 993.0 0.63 3416.0 3.6 4.124691354371019
559 0 993.0 1.65 3416.0 3.6 4.124687059944161
560 0 465.0 1.76 1318.0 3.6 4.807651280123026
561 0 76.0 1.76 1318.0 7.6 7.754849023846899
562 0 465.0 1.76 2416.0 4.8 4.954315219587977
563 0 465.0 1.27 1318.0 3.6 4.807645388289702
564 0 465.0 1.27 2416.0 4.8 4.95431863229843
565 0 76.0 1.27 1318.0 7.6 7.754828554927381
566 0 76.0 1.76 2416.0 7.2 9.213312428778583
567 0 76.0 1.27 2416.0 7.6 9.21339662670948
568 0 67.0 1.01 3318.0 10.8 11.321797376442898
569 0 486.0 1.01 3318.0 4.8 5.118824693539643
570 0 67.0 1.01 416.0 4.8 6.6597860513481155
571 0 67.0 0.52 3318.0 10.0 11.32175469174055
572 0 67.0 0.52 416.0 4.8 6.659766086803551
573 0 486.0 0.52 3318.0 4.8 5.118834665833829
574 0 486.0 1.01 416.0 4.8 4.5820365461822705
575 0 486.0 0.52 416.0 4.4 4.581986084316916
576 0 50.0 1.62 1443.0 4.8 8.032383956227802
577 0 217.0 1.62 1443.0 4.8 6.467690990427317
578 0 50.0 1.62 3541.0 5.6 11.56222704058357
579 0 50.0 1.7 1443.0 4.8 8.03238529914707
580 0 50.0 1.7 3541.0 8.4 11.562319740511244
581 0 217.0 1.7 1443.0 10.8 6.467792933878563
582 0 217.0 1.62 3541.0 7.6 9.02223962611272
583 0 217.0 1.7 3541.0 9.2 9.022270492898256
584 0 429.0 0.87 3443.0 4.8 5.579833128874881
585 0 894.0 0.87 3443.0 4.0 4.22988386561028
586 0 429.0 0.87 1541.0 5.6 4.987144217580345
587 0 429.0 0.95 3443.0 3.6 5.579799860749698
588 0 429.0 0.95 1541.0 5.6 4.987143464040023
589 0 894.0 0.95 3443.0 4.8 4.229898181741689
590 0 894.0 0.87 1541.0 3.6 4.188875849163789
591 0 894.0 0.95 1541.0 4.8 4.188898676356744
592 0 848.0 1.99 443.0 4.8 4.160003370847996
593 0 59.0 1.99 443.0 15.6 6.963431656867754
594 0 848.0 1.99 541.0 4.8 4.16935361596838
595 0 848.0 0.57 443.0 4.8 4.160001572244137
596 0 848.0 0.57 541.0 4.8 4.169349305502622
597 0 59.0 0.57 443.0 15.6 6.963402827819927
598 0 59.0 1.99 541.0 15.6 7.384952446749768
599 0 59.0 0.57 541.0 15.2 7.384846880980641
600 0 204.0 1.24 2443.0 4.8 6.90813857808543
601 0 448.0 1.24 2443.0 4.8 5.024037884460447
602 0 204.0 1.24 2541.0 3.6 7.036980360711419
603 0 204.0 1.32 2443.0 7.6 6.9082001219733415
604 0 204.0 1.32 2541.0 7.6 7.037080045301179
605 0 448.0 1.32 2443.0 4.8 5.024036733261725
606 0 448.0 1.24 2541.0 4.8 5.05924793261121
607 0 448.0 1.32 2541.0 6.8 5.059278582975667
608 0 304.0 0.68 943.0 4.8 5.713727531982021
609 0 622.0 0.68 943.0 4.8 4.624542321059271
610 0 304.0 0.68 2041.0 5.6 6.376232135713271
611 0 304.0 1.88 943.0 3.6 5.713292173366233
612 0 304.0 1.88 2041.0 4.8 6.375980549485402
613 0 622.0 1.88 943.0 5.6 4.624754762418658
614 0 622.0 0.68 2041.0 6.8 4.670509107701468
615 0 622.0 1.88 2041.0 5.6 4.670248736324896
616 0 1386.0 1.43 2943.0 3.6 4.0707835423585434
617 0 132.0 1.43 2943.0 5.6 9.028494712219693
618 0 1386.0 1.43 41.0 3.6 3.7736834669217725
619 0 1386.0 1.13 2943.0 4.8 4.070868068470554
620 0 1386.0 1.13 41.0 4.8 3.7737606205136554
621 0 132.0 1.13 2943.0 14.4 9.029124866849244
622 0 132.0 1.43 41.0 5.6 4.520827445859446
623 0 132.0 1.13 41.0 5.6 4.5208242753857055
624 0 595.0 1.05 1943.0 4.8 4.61579050010933
625 0 1535.0 1.05 1943.0 4.8 4.011081533495414
626 0 595.0 1.05 1041.0 4.4 4.654823019197788
627 0 595.0 0.76 1943.0 5.6 4.61584190145361
628 0 595.0 0.76 1041.0 4.8 4.654850353673736
629 0 1535.0 0.76 1943.0 2.8 4.010931454773376
630 0 1535.0 1.05 1041.0 4.8 3.9509839602460053
631 0 1535.0 0.76 1041.0 2.8 3.950836012998751
632 0 122.0 1.8 3943.0 53.599999999999895 11.070882871417222
633 0 319.0 1.8 3943.0 5.6 6.863910930515442
634 0 122.0 1.8 3041.0 12.8 9.901628632702367
635 0 122.0 1.51 3943.0 45.599999999999895 11.070761983349817
636 0 122.0 1.51 3041.0 12.8 9.90168061934889
637 0 319.0 1.51 3943.0 11.6 6.864253942180303
638 0 319.0 1.8 3041.0 14.0 6.214801332917455
639 0 319.0 1.51 3041.0 5.6 6.214424205472871
640 0 85.0 0.96 193.0 3.6 5.14204557529225
641 0 94.0 0.96 193.0 5.6 5.089349813718944
642 0 85.0 0.96 1791.0 14.8 9.182505682778887
643 0 85.0 1.41 193.0 4.8 5.14220799592116
644 0 85.0 1.41 1791.0 14.8 9.182503436178958
645 0 94.0 1.41 193.0 5.6 5.089357428665155
646 0 94.0 0.96 1791.0 9.2 9.090992252329642
647 0 94.0 1.41 1791.0 14.8 9.09144381921179
648 0 505.0 1.71 2193.0 3.6 4.8916216753255535
649 0 528.0 1.71 2193.0 4.8 4.835982465092824
650 0 505.0 1.71 3791.0 3.6 5.025364384073651
651 0 505.0 0.66 2193.0 4.8 4.891967950129527
652 0 505.0 0.66 3791.0 4.8 5.025742883421454
653 0 528.0 0.66 2193.0 4.8 4.8359823811789004
654 0 528.0 1.71 3791.0 4.8 4.921366654346248
655 0 528.0 0.66 3791.0 4.8 4.921388624833491
656 0 1048.0 0.59 1193.0 4.0 4.208312911707577
657 0 265.0 0.59 1193.0 5.6 6.000690756194985
658 0 1048.0 0.59 2791.0 3.6 4.1267046089272315
659 0 1048.0 1.04 1193.0 4.0 4.208317225124509
660 0 1048.0 1.04 2791.0 4.8 4.126831028266366
661 0 265.0 1.04 1193.0 4.8 6.000595612236668
662 0 265.0 0.59 2791.0 12.8 6.704416292398306
663 0 265.0 1.04 2791.0 9.6 6.7041990215310285
664 0 252.0 1.34 3193.0 6.8 7.260114773068835
665 0 1117.0 1.34 3193.0 4.8 4.112261600867837
666 0 252.0 1.34 791.0 5.6 6.027585065602529
667 0 252.0 1.79 3193.0 3.6 7.259593081017693
668 0 252.0 1.79 791.0 4.8 6.027465571218026
669 0 1117.0 1.79 3193.0 3.6 4.112133323005608
670 0 1117.0 1.34 791.0 5.6 3.9224763523658583
671 0 1117.0 1.79 791.0 3.6 3.9222918779300864
672 0 161.0 1.9 1693.0 5.6 7.549980508433457
673 0 740.0 1.9 1693.0 3.6 4.28151365360495
674 0 161.0 1.9 291.0 8.8 5.162090261509549
675 0 161.0 1.6 1693.0 6.0 7.55003646869755
676 0 161.0 1.6 291.0 6.0 5.16193955062839
677 0 740.0 1.6 1693.0 4.8 4.2816030269965495
678 0 740.0 1.9 291.0 4.8 4.1840580954452875
679 0 740.0 1.6 291.0 3.6 4.183969843062417
680 0 706.0 1.15 3693.0 4.8 4.428640239368434
681 0 172.0 1.15 3693.0 37.1999999999999 10.581736279692306
682 0 706.0 1.15 2291.0 4.8 4.512786271913518
683 0 706.0 0.85 3693.0 4.8 4.428644271462077
684 0 706.0 0.85 2291.0 4.8 4.512788617328002
685 0 172.0 0.85 3693.0 21.2 10.581275784216675
686 0 172.0 1.15 2291.0 11.6 8.049431433596721
687 0 172.0 0.85 2291.0 8.8 8.049262904007985
688 0 362.0 1.52 693.0 3.6 5.27187069171668
689 0 379.0 1.52 693.0 6.8 5.22802662585487
690 0 362.0 1.52 3291.0 5.6 5.9256820267489845
691 0 362.0 1.23 693.0 5.6 5.272026817545655
692 0 362.0 1.23 3291.0 5.6 5.9256851685822625
693 0 379.0 1.23 693.0 4.8 5.227897760135191
694 0 379.0 1.52 3291.0 3.6 5.76701674213404
695 0 379.0 1.23 3291.0 5.6 5.767196156783799
696 0 18.0 0.77 2693.0 7.2 10.398905342462522
697 0 27.0 0.77 2693.0 22.4 10.295550241417624
698 0 18.0 0.77 1291.0 3.6 8.011539493720068
699 0 18.0 1.98 2693.0 6.0 10.398218295229567
700 0 18.0 1.98 1291.0 4.8 8.012223785155326
701 0 27.0 1.98 2693.0 13.2 10.293902733672534
702 0 27.0 0.77 1291.0 7.6 7.972527732887808
703 0 27.0 1.98 1291.0 7.6 7.972593524891955
704 0 22.0 1.44 99.0 2.8 5.054834369771206
705 0 538.0 1.44 99.0 4.8 4.248873776913106
706 0 22.0 1.44 634.0 3.6 8.058965054461288
707 0 22.0 1.5 99.0 2.8 5.054834771478952
708 0 22.0 1.5 634.0 3.6 8.05896381793309
709 0 538.0 1.5 99.0 4.8 4.248873863610798
710 0 538.0 1.44 634.0 5.6 4.740509932999666
711 0 538.0 1.5 634.0 3.6 4.740480030847938
712 0 370.0 0.69 2099.0 4.8 5.616178726665153
713 0 99.0 0.69 2099.0 14.0 9.864829550737488
714 0 370.0 0.69 2634.0 5.6 5.470358612042276
715 0 370.0 0.75 2099.0 4.8 5.6161785501633785
716 0 370.0 0.75 2634.0 4.8 5.4703445416474725
717 0 99.0 0.75 2099.0 8.8 9.86477137470262
718 0 99.0 0.69 2634.0 14.4 9.080416818896845
719 0 99.0 0.75 2634.0 9.6 9.080364814461896
720 0 721.0 1.82 1099.0 4.8 4.491379675051975
721 0 1154.0 1.82 1099.0 4.0 4.1446034203235556
722 0 721.0 1.82 3634.0 4.8 4.452820473568327
723 0 721.0 1.12 1099.0 4.8 4.491377250960789
724 0 721.0 1.12 3634.0 4.8 4.452827627796681
725 0 1154.0 1.12 1099.0 4.8 4.144726657635753
726 0 1154.0 1.82 3634.0 3.6 4.033666542221297
727 0 1154.0 1.12 3634.0 4.8 4.033862960885586
728 0 166.0 1.07 3099.0 9.6 8.98094794311021
729 0 272.0 1.07 3099.0 4.8 6.821332628319205
730 0 166.0 1.07 1634.0 9.2 7.202003306427302
731 0 166.0 1.87 3099.0 5.6 8.979942757376124
732 0 166.0 1.87 1634.0 3.6 7.200710865698492
733 0 272.0 1.87 3099.0 5.6 6.821490111335906
734 0 272.0 1.07 1634.0 4.8 6.04590387372049
735 0 272.0 1.87 1634.0 7.2 6.046367900547345
736 0 258.0 0.5 1599.0 6.8 6.1346927280510775
737 0 178.0 0.5 1599.0 5.6 6.976700463619352
738 0 258.0 0.5 1134.0 7.6 6.044596230672549
739 0 258.0 1.31 1599.0 4.8 6.13427024770336
740 0 258.0 1.31 1134.0 4.8 6.044073202270186
741 0 178.0 1.31 1599.0 6.8 6.976933053522473
742 0 178.0 0.5 1134.0 5.6 6.655323476994345
743 0 178.0 1.31 1134.0 5.6 6.655347144438669
744 0 1079.0 1.25 3599.0 3.6 4.061066322949117
745 0 757.0 1.25 3599.0 3.6 4.400764812786072
746 0 1079.0 1.25 3134.0 4.8 4.133121388047487
747 0 1079.0 0.56 3599.0 4.8 4.06126294780652
748 0 1079.0 0.56 3134.0 3.6 4.132928169896479
749 0 757.0 0.56 3599.0 4.8 4.400978032172295
750 0 757.0 1.25 3134.0 4.8 4.431873863342194
751 0 757.0 0.56 3134.0 4.8 4.431878962269986
752 0 516.0 0.88 599.0 4.8 4.7590375872658885
753 0 31.0 0.88 599.0 14.8 7.992264173365484
754 0 516.0 0.88 2134.0 4.8 4.836463754271968
755 0 516.0 0.93 599.0 5.6 4.759046598310027
756 0 516.0 0.93 2134.0 3.6 4.8364466818266605
757 0 31.0 0.93 599.0 14.8 7.992265375086924
758 0 31.0 0.88 2134.0 14.8 11.16892293840924
759 0 31.0 0.93 2134.0 14.8 11.168928772848917
760 0 89.0 1.63 2599.0 8.8 9.171924629822762
761 0 387.0 1.63 2599.0 4.8 5.315736121786792
762 0 89.0 1.63 134.0 2.8 4.795012034214722
763 0 89.0 1.68 2599.0 11.6 9.171952639941424
764 0 89.0 1.68 134.0 2.8 4.795012905534296
765 0 387.0 1.68 2599.0 3.6 5.3157177640041535
766 0 387.0 1.63 134.0 4.8 4.30634054186077
767 0 387.0 1.68 134.0 3.6 4.306325813888134
768 0 126.0 0.97 1349.0 14.4 7.467934895572516
769 0 917.0 0.97 1349.0 3.6 4.281645246982176
770 0 126.0 0.97 2884.0 2.8 8.88102329270388
771 0 126.0 1.97 1349.0 21.6 7.46870417758486
772 0 126.0 1.97 2884.0 10.0 8.883401467206355
773 0 917.0 1.97 1349.0 4.8 4.281942180451443
774 0 917.0 0.97 2884.0 4.8 4.212194706994292
775 0 917.0 1.97 2884.0 4.8 4.212192887683565
776 0 608.0 1.72 3349.0 5.6 4.7107174628710355
777 0 222.0 1.72 3349.0 3.6 7.969011133246885
778 0 608.0 1.72 884.0 4.8 4.647746408937442
779 0 608.0 1.22 3349.0 4.8 4.710633795781238
780 0 608.0 1.22 884.0 4.8 4.647741017164693
781 0 222.0 1.22 3349.0 8.8 7.9698775865441585
782 0 222.0 1.72 884.0 6.4 6.302060949506348
783 0 222.0 1.22 884.0 5.6 6.301943922557274
784 0 1451.0 0.6 349.0 3.6 3.7081167614713673
785 0 457.0 0.6 349.0 2.8 4.513191382723679
786 0 1451.0 0.6 1884.0 3.6 4.0468149647879965
787 0 1451.0 0.84 349.0 2.8 3.7080640195289365
788 0 1451.0 0.84 1884.0 4.8 4.046881852104569
789 0 457.0 0.84 349.0 4.8 4.513332757654328
790 0 457.0 0.6 1884.0 3.6 5.085121137027795
791 0 457.0 0.84 1884.0 5.6 5.085247425547202
792 0 311.0 1.35 2349.0 4.8 5.884189096207461
793 0 64.0 1.35 2349.0 11.2 9.936734223967262
794 0 311.0 1.35 3884.0 7.6 6.967449518282606
795 0 311.0 1.59 2349.0 6.8 5.884310938401959
796 0 311.0 1.59 3884.0 3.6 6.967150257391388
797 0 64.0 1.59 2349.0 12.4 9.936765086161147
798 0 64.0 1.35 3884.0 22.0 11.875465889997487
799 0 64.0 1.59 3884.0 9.2 11.874852132596107
800 0 210.0 1.91 849.0 9.2 6.420980175904896
801 0 137.0 1.91 849.0 9.2 6.925393488269603
802 0 210.0 1.91 3384.0 8.8 8.36028020639408
803 0 210.0 1.78 849.0 8.8 6.420969512014753
804 0 210.0 1.78 3384.0 8.8 8.360273629596808
805 0 137.0 1.78 849.0 7.2 6.925335423471994
806 0 137.0 1.91 3384.0 33.1999999999999 10.188291082844131
807 0 137.0 1.78 3384.0 22.8 10.188176646378828
808 0 869.0 1.16 2849.0 3.6 4.200679724768309
809 0 636.0 1.16 2849.0 3.6 4.534896602697609
810 0 869.0 1.16 1384.0 4.8 4.3067680763396154
811 0 869.0 1.03 2849.0 3.6 4.20068015941022
812 0 869.0 1.03 1384.0 3.6 4.3067287571780515
813 0 636.0 1.03 2849.0 5.6 4.534960543850513
814 0 636.0 1.16 1384.0 4.8 4.507731650774271
815 0 636.0 1.03 1384.0 5.6 4.50775326929131
816 0 438.0 1.53 1849.0 6.8 5.241345343440181
817 0 326.0 1.53 1849.0 4.8 6.180803096079811
818 0 438.0 1.53 384.0 4.8 4.592714991523446
819 0 438.0 0.65 1849.0 6.0 5.241211868714315
820 0 438.0 0.65 384.0 4.8 4.592701274390666
821 0 326.0 0.65 1849.0 4.8 6.18081950638867
822 0 326.0 1.53 384.0 6.0 4.761504515303695
823 0 326.0 0.65 384.0 4.8 4.761270548405494
824 0 55.0 0.78 3849.0 11.2 12.027078518169006
825 0 1625.0 0.78 3849.0 3.6 3.935410734424674
826 0 55.0 0.78 2384.0 9.6 9.80785909656257
827 0 55.0 1.4 3849.0 16.4 12.027734489743205
828 0 55.0 1.4 2384.0 10.0 9.807909470599943
829 0 1625.0 1.4 3849.0 4.8 3.9355763472259793
830 0 1625.0 0.78 2384.0 6.0 4.16316821323868
831 0 1625.0 1.4 2384.0 4.8 4.163029459585874
832 0 72.0 1.77 1974.0 20.8 9.725261268369986
833 0 15.0 1.77 1974.0 4.8 10.123512189625382
834 0 72.0 1.77 1509.0 14.4 8.013693712707822
835 0 72.0 0.98 1974.0 8.8 9.723682026186356
836 0 72.0 0.98 1509.0 5.6 8.012248257223808
837 0 15.0 0.98 1974.0 5.6 10.12379403052077
838 0 15.0 1.77 1509.0 4.8 8.578679554318597
839 0 15.0 0.98 1509.0 6.8 8.579205050101198
840 0 475.0 1.02 3974.0 5.6 5.343502870450252
841 0 356.0 1.02 3974.0 5.6 6.339557690541678
842 0 475.0 1.02 3509.0 5.6 5.327436046688457
843 0 475.0 1.73 3974.0 5.6 5.343497497826905
844 0 475.0 1.73 3509.0 6.8 5.327601570404853
845 0 356.0 1.73 3974.0 3.6 6.339081764732735
846 0 356.0 1.02 3509.0 5.6 6.393023945049239
847 0 356.0 1.73 3509.0 5.6 6.392958571709391
848 0 963.0 1.39 974.0 5.6 4.1246177667562005
849 0 157.0 1.39 974.0 9.6 6.7664624939376985
850 0 963.0 1.39 2509.0 4.8 4.119134725005319
851 0 963.0 1.36 974.0 3.6 4.124604603934717
852 0 963.0 1.36 2509.0 3.6 4.119126345846284
853 0 157.0 1.36 974.0 6.8 6.766444126442153
854 0 157.0 1.39 2509.0 5.6 7.66803637422202
855 0 157.0 1.36 2509.0 5.6 7.668037995858101
856 0 234.0 0.64 2974.0 4.8 7.229130036860375
857 0 692.0 0.64 2974.0 4.8 4.481659039166988
858 0 234.0 0.64 509.0 7.2 5.3957840995505615
859 0 234.0 0.61 2974.0 29.2 7.229229562110188
860 0 234.0 0.61 509.0 6.8 5.395782104132123
861 0 692.0 0.61 2974.0 4.8 4.4816593898466115
862 0 692.0 0.64 509.0 4.8 4.474687398502916
863 0 692.0 0.61 509.0 5.6 4.474692056689203
864 0 340.0 1.21 474.0 3.6 4.892861877002342
865 0 1021.0 1.21 474.0 3.6 3.8725423801223418
866 0 340.0 1.21 9.0 3.6 4.14679005822532
867 0 340.0 1.17 474.0 3.6 4.89286125968397
868 0 340.0 1.17 9.0 3.6 4.146790116590029
869 0 1021.0 1.17 474.0 2.8 3.87253301073451
870 0 1021.0 1.21 9.0 3.6 3.8304566463637
871 0 1021.0 1.17 9.0 3.6 3.830456496306288
872 0 1854.0 1.96 2474.0 3.6 3.975039993439621
873 0 246.0 1.96 2474.0 4.8 6.378109908448062
874 0 1854.0 1.96 2009.0 4.0 3.94364679295948
875 0 1854.0 1.92 2474.0 3.6 3.9750401516144556
876 0 1854.0 1.92 2009.0 4.0 3.943646823255227
877 0 246.0 1.92 2474.0 6.8 6.378129468621795
878 0 246.0 1.96 2009.0 10.4 7.320378915657249
879 0 246.0 1.92 2009.0 8.8 7.320365694785466
880 0 661.0 0.83 1474.0 2.8 4.379299010040304
881 0 496.0 0.83 1474.0 2.8 4.70664858609478
882 0 661.0 0.83 3009.0 4.8 4.538168702720071
883 0 661.0 1.54 1474.0 4.8 4.379689856157353
884 0 661.0 1.54 3009.0 4.8 4.538160417394528
885 0 496.0 1.54 1474.0 4.8 4.7070765868983235
886 0 496.0 0.83 3009.0 5.6 4.965033493493289
887 0 496.0 1.54 3009.0 4.8 4.964891094427151
888 0 146.0 1.58 3474.0 31.2 10.298881297048853
889 0 81.0 1.58 3474.0 9.2 10.952994392698454
890 0 146.0 1.58 1009.0 12.4 6.912807944667705
891 0 146.0 0.79 3474.0 13.6 10.297261930037173
892 0 146.0 0.79 1009.0 8.8 6.912329479305253
893 0 81.0 0.79 3474.0 5.6 10.951955712875606
894 0 81.0 1.58 1009.0 6.0 7.331988761157488
895 0 81.0 0.79 1009.0 5.2 7.3317604672130905
896 0 107.0 0.74 724.0 4.8 6.9560388231120305
897 0 298.0 0.74 724.0 5.6 5.59486706551691
898 0 107.0 0.74 3759.0 6.0 11.57614837409069
899 0 107.0 0.51 724.0 3.6 6.955926932456431
900 0 107.0 0.51 3759.0 16.0 11.576765767730311
901 0 298.0 0.51 724.0 6.8 5.5949238279849185
902 0 298.0 0.74 3759.0 6.8 7.265028323265896
903 0 298.0 0.51 3759.0 5.6 7.264968254466633
904 0 560.0 1.49 2724.0 3.6 4.7153129781853504
905 0 1336.0 1.49 2724.0 3.6 4.198268364474656
906 0 560.0 1.49 1759.0 5.6 4.681144020769733
907 0 560.0 1.26 2724.0 4.8 4.715392653572133
908 0 560.0 1.26 1759.0 4.8 4.681104871722548
909 0 1336.0 1.26 2724.0 4.8 4.1983354462667055
910 0 1336.0 1.49 1759.0 4.8 4.124801633980329
911 0 1336.0 1.26 1759.0 3.6 4.124736623210527
912 0 1231.0 1.11 1724.0 4.8 4.19284799497039
913 0 117.0 1.11 1724.0 5.6 8.299190877855281
914 0 1231.0 1.11 759.0 3.6 3.86017052425313
915 0 1231.0 1.64 1724.0 5.6 4.192928770093529
916 0 1231.0 1.64 759.0 3.6 3.8601721471439316
917 0 117.0 1.64 1724.0 6.8 8.29933395970764
918 0 117.0 1.11 759.0 5.6 6.925786160668502
919 0 117.0 1.64 759.0 7.2 6.926046048469026
920 0 284.0 1.86 3724.0 7.6 7.673783581158123
921 0 585.0 1.86 3724.0 5.6 4.739068596569998
922 0 284.0 1.86 2759.0 9.6 6.410634965897027
923 0 284.0 0.89 3724.0 7.6 7.673804183569841
924 0 284.0 0.89 2759.0 4.8 6.409640354413708
925 0 585.0 0.89 3724.0 4.8 4.738912653624063
926 0 585.0 1.86 2759.0 4.8 4.666317232915293
927 0 585.0 0.89 2759.0 5.6 4.6665088845847675
928 0 188.0 1.3 1224.0 5.6 6.631159265350614
929 0 421.0 1.3 1224.0 6.8 5.073660454316019
930 0 188.0 1.3 2259.0 10.8 7.876956966788038
931 0 188.0 0.7 1224.0 6.8 6.631323192992391
932 0 188.0 0.7 2259.0 5.6 7.876185550336476
933 0 421.0 0.7 1224.0 5.6 5.0735206664597445
934 0 421.0 1.3 2259.0 4.8 5.235010228048387
935 0 421.0 0.7 2259.0 3.6 5.234794188730924
936 0 790.0 0.55 3224.0 3.6 4.334946517064314
937 0 47.0 0.55 3224.0 16.0 12.17695795177882
938 0 790.0 0.55 259.0 3.6 4.053934551392589
939 0 790.0 1.45 3224.0 3.6 4.334939167850229
940 0 790.0 1.45 259.0 3.6 4.053938658630715
941 0 47.0 1.45 3224.0 21.6 12.177737307053436
942 0 47.0 0.55 259.0 11.6 5.9904143504171445
943 0 47.0 1.45 259.0 11.6 5.990431667685348
944 0 403.0 1.68 224.0 5.6 4.463152073745809
945 0 830.0 1.68 224.0 4.8 3.980848797919387
946 0 403.0 1.68 1259.0 4.8 5.107425115248714
947 0 403.0 1.82 224.0 4.8 4.463129818406839
948 0 403.0 1.82 1259.0 4.8 5.1074274197560845
949 0 830.0 1.82 224.0 3.6 3.9808116643304134
950 0 830.0 1.68 1259.0 5.6 4.420862352870813
951 0 830.0 1.82 1259.0 4.8 4.420839642441175
952 0 38.0 0.93 2224.0 16.8 11.131040736428522
953 0 200.0 0.93 2224.0 7.6 7.732806559002312
954 0 38.0 0.93 3259.0 16.8 12.306350601967607
955 0 38.0 1.07 2224.0 16.0 11.131035616598423
956 0 38.0 1.07 3259.0 16.0 12.306340090669346
957 0 200.0 1.07 2224.0 7.6 7.732812877459435
958 0 200.0 0.93 3259.0 4.8 8.17629585080543
959 0 200.0 1.07 3259.0 6.8 8.176376720228792
960 0 30.0 0.62 1037.0 4.8 7.729466938552986
