id run_id numberOfAgents Power Traffic timeToInform
1317 0 953.0 0.53 83.0 2.8
1318 0 953.0 1.12 2400.0 4.8
1319 0 953.0 0.53 2400.0 4.8
1320 0 838.0 1.87 2083.0 4.8
1321 0 231.0 1.87 2083.0 8.0
1322 0 838.0 1.87 400.0 4.8
1323 0 838.0 1.28 2083.0 4.8
1324 0 838.0 1.28 400.0 3.6
1325 0 231.0 1.28 2083.0 9.6
1326 0 231.0 1.87 400.0 5.6
1327 0 231.0 1.28 400.0 4.8
1328 0 424.0 0.74 1083.0 6.8
1329 0 471.0 0.74 1083.0 4.8
1330 0 424.0 0.74 1400.0 4.8
1331 0 424.0 1.66 1083.0 5.6
1332 0 424.0 1.66 1400.0 4.8
1333 0 471.0 1.66 1083.0 4.8
1334 0 471.0 0.74 1400.0 6.8
1335 0 471.0 1.66 1400.0 4.8
1336 0 48.0 1.49 3083.0 5.2
1337 0 70.0 1.49 3083.0 14.8
1338 0 48.0 1.49 3400.0 13.6
1339 0 48.0 0.91 3083.0 10.4
1340 0 48.0 0.91 3400.0 8.0
1341 0 70.0 0.91 3083.0 23.6
1342 0 70.0 1.49 3400.0 7.6
1343 0 70.0 0.91 3400.0 12.8
1344 0 65.0 0.88 1208.0 8.4
1345 0 1067.0 0.88 1208.0 5.6
1346 0 65.0 0.88 525.0 3.6
1347 0 65.0 1.33 1208.0 4.4
1348 0 65.0 1.33 525.0 4.8
1349 0 1067.0 1.33 1208.0 3.6
1350 0 1067.0 0.88 525.0 3.6
1351 0 1067.0 1.33 525.0 3.6
1352 0 461.0 1.63 3208.0 5.6
1353 0 256.0 1.63 3208.0 5.6
1354 0 461.0 1.63 2525.0 3.6
1355 0 461.0 0.58 3208.0 4.8
1356 0 461.0 0.58 2525.0 8.8
1357 0 256.0 0.58 3208.0 5.6
1358 0 256.0 1.63 2525.0 4.8
1359 0 256.0 0.58 2525.0 9.6
1360 0 926.0 0.51 208.0 4.8
1361 0 512.0 0.51 208.0 6.8
1362 0 926.0 0.51 3525.0 4.8
1363 0 926.0 0.95 208.0 2.8
1364 0 926.0 0.95 3525.0 3.6
1365 0 512.0 0.95 208.0 4.8
1366 0 512.0 0.51 3525.0 5.6
1367 0 512.0 0.95 3525.0 5.6
1368 0 225.0 1.26 2208.0 7.6
1369 0 88.0 1.26 2208.0 12.0
1370 0 225.0 1.26 1525.0 8.0
1371 0 225.0 1.7 2208.0 4.8
1372 0 225.0 1.7 1525.0 10.8
1373 0 88.0 1.7 2208.0 14.0
1374 0 88.0 1.26 1525.0 14.4
1375 0 88.0 1.7 1525.0 14.4
1376 0 329.0 1.82 708.0 6.8
1377 0 21.0 1.82 708.0 14.8
1378 0 329.0 1.82 1025.0 6.8
1379 0 329.0 1.51 708.0 4.0
1380 0 329.0 1.51 1025.0 7.6
1381 0 21.0 1.51 708.0 14.8
1382 0 21.0 1.82 1025.0 14.8
1383 0 21.0 1.51 1025.0 14.8
1384 0 1663.0 1.07 2708.0 3.6
1385 0 367.0 1.07 2708.0 4.8
1386 0 1663.0 1.07 3025.0 6.0
1387 0 1663.0 0.76 2708.0 2.8
1388 0 1663.0 0.76 3025.0 4.8
1389 0 367.0 0.76 2708.0 7.6
1390 0 367.0 1.07 3025.0 7.6
1391 0 367.0 0.76 3025.0 3.6
1392 0 641.0 1.45 1708.0 4.8
1393 0 165.0 1.45 1708.0 9.6
1394 0 641.0 1.45 2025.0 4.8
1395 0 641.0 1.14 1708.0 3.6
1396 0 641.0 1.14 2025.0 4.8
1397 0 165.0 1.14 1708.0 13.2
1398 0 165.0 1.45 2025.0 6.8
1399 0 165.0 1.14 2025.0 10.4
1400 0 139.0 0.7 3708.0 20.0
1401 0 716.0 0.7 3708.0 4.8
1402 0 139.0 0.7 25.0 6.0
1403 0 139.0 1.89 3708.0 39.5999999999999
1404 0 139.0 1.89 25.0 3.6
1405 0 716.0 1.89 3708.0 4.8
1406 0 716.0 0.7 25.0 2.8
1407 0 716.0 1.89 25.0 2.8
1408 0 101.0 1.54 458.0 5.6
1409 0 434.0 1.54 458.0 4.8
1410 0 101.0 1.54 2775.0 6.8
1411 0 101.0 1.8 458.0 8.4
1412 0 101.0 1.8 2775.0 8.4
1413 0 434.0 1.8 458.0 6.8
1414 0 434.0 1.54 2775.0 7.6
1415 0 434.0 1.8 2775.0 3.6
1416 0 543.0 0.79 2458.0 4.8
1417 0 53.0 0.79 2458.0 9.6
1418 0 543.0 0.79 775.0 4.8
1419 0 543.0 1.05 2458.0 5.6
1420 0 543.0 1.05 775.0 4.8
1421 0 53.0 1.05 2458.0 6.0
1422 0 53.0 0.79 775.0 3.6
1423 0 53.0 1.05 775.0 5.6
1424 0 1169.0 1.92 1458.0 4.8
1425 0 861.0 1.92 1458.0 4.8
1426 0 1169.0 1.92 1775.0 4.8
1427 0 1169.0 0.67 1458.0 4.8
1428 0 1169.0 0.67 1775.0 4.8
1429 0 861.0 0.67 1458.0 4.8
1430 0 861.0 1.92 1775.0 3.6
1431 0 861.0 0.67 1775.0 5.6
1432 0 274.0 1.17 3458.0 11.6
1433 0 208.0 1.17 3458.0 6.8
1434 0 274.0 1.17 3775.0 5.6
1435 0 274.0 1.42 3458.0 4.8
1436 0 274.0 1.42 3775.0 3.6
1437 0 208.0 1.42 3458.0 8.8
1438 0 208.0 1.17 3775.0 4.8
1439 0 208.0 1.42 3775.0 14.4
1440 0 180.0 0.6 1958.0 5.6
1441 0 308.0 0.6 1958.0 7.6
1442 0 180.0 0.6 3275.0 5.6
1443 0 180.0 1.98 1958.0 5.6
1444 0 180.0 1.98 3275.0 3.6
1445 0 308.0 1.98 1958.0 6.8
1446 0 308.0 0.6 3275.0 5.6
1447 0 308.0 1.98 3275.0 6.8
1448 0 763.0 1.35 3958.0 3.6
1449 0 1426.0 1.35 3958.0 3.6
1450 0 763.0 1.35 1275.0 4.8
1451 0 763.0 1.23 3958.0 2.8
1452 0 763.0 1.23 1275.0 4.8
1453 0 1426.0 1.23 3958.0 3.6
1454 0 1426.0 1.35 1275.0 3.6
1455 0 1426.0 1.23 1275.0 4.8
1456 0 390.0 0.98 958.0 7.6
1457 0 125.0 0.98 958.0 4.4
1458 0 390.0 0.98 275.0 5.6
1459 0 390.0 0.86 958.0 3.6
1460 0 390.0 0.86 275.0 4.8
1461 0 125.0 0.86 958.0 2.8
1462 0 125.0 0.98 275.0 2.8
1463 0 125.0 0.86 275.0 2.8
1464 0 32.0 1.73 2958.0 15.6
1465 0 603.0 1.73 2958.0 3.6
1466 0 32.0 1.73 2275.0 14.8
1467 0 32.0 1.61 2958.0 14.4
1468 0 32.0 1.61 2275.0 14.8
1469 0 603.0 1.61 2958.0 3.6
1470 0 603.0 1.73 2275.0 4.8
1471 0 603.0 1.61 2275.0 4.8
1472 0 40.0 1.33 1771.0 5.6
1473 0 685.0 1.33 1771.0 3.6
1474 0 40.0 1.33 1212.0 5.6
1475 0 40.0 1.4 1771.0 8.8
1476 0 40.0 1.4 1212.0 5.6
1477 0 685.0 1.4 1771.0 3.6
1478 0 685.0 1.33 1212.0 4.8
1479 0 685.0 1.4 1212.0 4.8
1480 0 407.0 0.58 3771.0 7.6
1481 0 154.0 0.58 3771.0 30.4
1482 0 407.0 0.58 3212.0 5.6
1483 0 407.0 0.65 3771.0 4.8
1484 0 407.0 0.65 3212.0 4.8
1485 0 154.0 0.65 3771.0 9.2
1486 0 154.0 0.58 3212.0 8.4
1487 0 154.0 0.65 3212.0 21.6
1488 0 799.0 1.7 771.0 4.8
1489 0 352.0 1.7 771.0 10.8
1490 0 799.0 1.7 2212.0 3.6
1491 0 799.0 1.02 771.0 3.6
1492 0 799.0 1.02 2212.0 6.0
1493 0 352.0 1.02 771.0 4.8
1494 0 352.0 1.7 2212.0 9.6
1495 0 352.0 1.02 2212.0 7.6
1496 0 191.0 0.95 2771.0 4.8
1497 0 13.0 0.95 2771.0 15.6
1498 0 191.0 0.95 212.0 6.4
1499 0 191.0 1.77 2771.0 9.6
1500 0 191.0 1.77 212.0 3.6
1501 0 13.0 1.77 2771.0 15.6
1502 0 13.0 0.95 212.0 4.8
1503 0 13.0 1.77 212.0 4.8
1504 0 287.0 0.77 271.0 3.6
1505 0 79.0 0.77 271.0 3.6
1506 0 287.0 0.77 712.0 4.8
1507 0 287.0 1.58 271.0 4.8
1508 0 287.0 1.58 712.0 5.6
1509 0 79.0 1.58 271.0 4.8
1510 0 79.0 0.77 712.0 4.8
1511 0 79.0 1.58 712.0 5.6
1512 0 1254.0 1.52 2271.0 2.8
1513 0 491.0 1.52 2271.0 4.8
1514 0 1254.0 1.52 2712.0 4.8
1515 0 1254.0 0.83 2271.0 3.6
1516 0 1254.0 0.83 2712.0 4.8
1517 0 491.0 0.83 2271.0 4.8
1518 0 491.0 1.52 2712.0 4.8
1519 0 491.0 0.83 2712.0 4.8
1520 0 565.0 1.14 1271.0 4.8
1521 0 243.0 1.14 1271.0 8.0
1522 0 565.0 1.14 3712.0 5.6
1523 0 565.0 1.21 1271.0 3.6
1524 0 565.0 1.21 3712.0 4.8
1525 0 243.0 1.21 1271.0 5.6
1526 0 243.0 1.14 3712.0 26.8
1527 0 243.0 1.21 3712.0 58.39999999999989
1528 0 110.0 1.89 3271.0 11.2
1529 0 1007.0 1.89 3271.0 4.8
1530 0 110.0 1.89 1712.0 5.6
1531 0 110.0 1.96 3271.0 10.4
1532 0 110.0 1.96 1712.0 3.6
1533 0 1007.0 1.96 3271.0 4.8
1534 0 1007.0 1.89 1712.0 4.0
1535 0 1007.0 1.96 1712.0 2.8
1536 0 149.0 1.24 521.0 3.6
1537 0 579.0 1.24 521.0 3.6
1538 0 149.0 1.24 3462.0 14.8
1539 0 149.0 1.68 521.0 4.8
1540 0 149.0 1.68 3462.0 6.8
1541 0 579.0 1.68 521.0 4.8
1542 0 579.0 1.24 3462.0 4.8
1543 0 579.0 1.68 3462.0 3.6
1544 0 669.0 1.99 2521.0 4.8
1545 0 115.0 1.99 2521.0 8.8
1546 0 669.0 1.99 1462.0 3.6
1547 0 669.0 0.93 2521.0 4.0
1548 0 669.0 0.93 1462.0 4.8
1549 0 115.0 0.93 2521.0 18.8
1550 0 115.0 1.99 1462.0 10.8
1551 0 115.0 0.93 1462.0 6.4
1552 0 1939.0 0.86 1521.0 2.8
1553 0 1309.0 0.86 1521.0 4.8
1554 0 1939.0 0.86 462.0 3.6
1555 0 1939.0 0.55 1521.0 4.0
1556 0 1939.0 0.55 462.0 4.8
1557 0 1309.0 0.55 1521.0 2.8
1558 0 1309.0 0.86 462.0 4.0
1559 0 1309.0 0.55 462.0 4.0
1560 0 343.0 1.61 3521.0 6.8
1561 0 295.0 1.61 3521.0 5.6
1562 0 343.0 1.61 2462.0 5.6
1563 0 343.0 1.3 3521.0 4.8
1564 0 343.0 1.3 2462.0 8.8
1565 0 295.0 1.3 3521.0 6.8
1566 0 295.0 1.61 2462.0 9.6
1567 0 295.0 1.3 2462.0 3.6
1568 0 237.0 1.8 1021.0 9.6
1569 0 197.0 1.8 1021.0 5.6
1570 0 237.0 1.8 2962.0 4.8
1571 0 237.0 1.87 1021.0 4.8
1572 0 237.0 1.87 2962.0 6.0
1573 0 197.0 1.87 1021.0 5.6
1574 0 197.0 1.8 2962.0 6.8
1575 0 197.0 1.87 2962.0 5.6
1576 0 976.0 1.05 3021.0 3.6
1577 0 820.0 1.05 3021.0 4.8
1578 0 976.0 1.05 962.0 4.8
1579 0 976.0 1.12 3021.0 3.6
1580 0 976.0 1.12 962.0 3.6
1581 0 820.0 1.12 3021.0 4.8
1582 0 820.0 1.05 962.0 5.6
1583 0 820.0 1.12 962.0 5.6
1584 0 480.0 1.42 21.0 3.6
1585 0 45.0 1.42 21.0 7.6
1586 0 480.0 1.42 1962.0 3.6
1587 0 480.0 0.74 21.0 5.6
1588 0 480.0 0.74 1962.0 2.8
1589 0 45.0 0.74 21.0 7.6
1590 0 45.0 1.42 1962.0 13.2
1591 0 45.0 0.74 1962.0 8.0
1592 0 74.0 0.67 2021.0 10.4
1593 0 417.0 0.67 2021.0 3.6
1594 0 74.0 0.67 3962.0 17.6
1595 0 74.0 1.49 2021.0 14.8
1596 0 74.0 1.49 3962.0 12.8
1597 0 417.0 1.49 2021.0 4.8
1598 0 417.0 0.67 3962.0 4.8
1599 0 417.0 1.49 3962.0 3.6
1600 0 57.0 1.94 146.0 5.6
1601 0 268.0 1.94 146.0 3.6
1602 0 57.0 1.94 87.0 5.6
1603 0 57.0 1.07 146.0 3.6
1604 0 57.0 1.07 87.0 3.6
1605 0 268.0 1.07 146.0 5.6
1606 0 268.0 1.94 87.0 2.8
1607 0 268.0 1.07 87.0 5.2
1608 0 442.0 1.19 2146.0 3.6
1609 0 1135.0 1.19 2146.0 3.6
1610 0 442.0 1.19 2087.0 4.8
1611 0 442.0 1.82 2146.0 3.6
1612 0 442.0 1.82 2087.0 3.6
1613 0 1135.0 1.82 2146.0 3.6
1614 0 1135.0 1.19 2087.0 3.6
1615 0 1135.0 1.82 2087.0 4.8
1616 0 880.0 1.56 1146.0 4.8
1617 0 97.0 1.56 1146.0 8.8
1618 0 880.0 1.56 3087.0 4.8
1619 0 880.0 1.44 1146.0 4.8
1620 0 880.0 1.44 3087.0 4.8
1621 0 97.0 1.44 1146.0 8.8
1622 0 97.0 1.56 3087.0 10.4
1623 0 97.0 1.44 3087.0 8.8
1624 0 213.0 0.81 3146.0 10.4
1625 0 533.0 0.81 3146.0 4.8
1626 0 213.0 0.81 1087.0 4.8
1627 0 213.0 0.69 3146.0 9.6
1628 0 213.0 0.69 1087.0 3.6
1629 0 533.0 0.69 3146.0 6.8
1630 0 533.0 0.81 1087.0 4.8
1631 0 533.0 0.69 1087.0 4.8
1632 0 315.0 1.0 1646.0 4.8
1633 0 383.0 1.0 1646.0 3.6
1634 0 315.0 1.0 1587.0 4.8
1635 0 315.0 0.88 1646.0 6.8
1636 0 315.0 0.88 1587.0 5.6
1637 0 383.0 0.88 1646.0 5.6
1638 0 383.0 1.0 1587.0 6.8
1639 0 383.0 0.88 1587.0 5.6
1640 0 1487.0 1.75 3646.0 4.8
1641 0 29.0 1.75 3646.0 14.8
1642 0 1487.0 1.75 3587.0 3.6
1643 0 1487.0 1.63 3646.0 4.8
1644 0 1487.0 1.63 3587.0 4.8
1645 0 29.0 1.63 3646.0 14.4
1646 0 29.0 1.75 3587.0 14.4
1647 0 29.0 1.63 3587.0 14.4
1648 0 614.0 0.63 646.0 4.8
1649 0 748.0 0.63 646.0 3.6
1650 0 614.0 0.63 2587.0 4.8
1651 0 614.0 1.26 646.0 4.8
1652 0 614.0 1.26 2587.0 4.8
1653 0 748.0 1.26 646.0 4.8
1654 0 748.0 0.63 2587.0 2.8
1655 0 748.0 1.26 2587.0 3.6
1656 0 129.0 1.38 2646.0 6.4
1657 0 175.0 1.38 2646.0 10.0
1658 0 129.0 1.38 587.0 6.4
1659 0 129.0 0.51 2646.0 8.0
1660 0 129.0 0.51 587.0 6.4
1661 0 175.0 0.51 2646.0 9.6
1662 0 175.0 1.38 587.0 6.8
1663 0 175.0 0.51 587.0 5.2
1664 0 91.0 0.53 1396.0 7.2
1665 0 61.0 0.53 1396.0 12.8
1666 0 91.0 0.53 2337.0 14.4
1667 0 91.0 0.79 1396.0 3.6
1668 0 91.0 0.79 2337.0 5.2
1669 0 61.0 0.79 1396.0 11.6
1670 0 61.0 0.53 2337.0 14.4
1671 0 61.0 0.79 2337.0 14.4
1672 0 521.0 1.28 3396.0 4.8
1673 0 452.0 1.28 3396.0 5.6
1674 0 521.0 1.28 337.0 3.6
1675 0 521.0 1.54 3396.0 4.8
1676 0 521.0 1.54 337.0 5.6
1677 0 452.0 1.54 3396.0 3.6
1678 0 452.0 1.28 337.0 4.0
1679 0 452.0 1.54 337.0 4.8
1680 0 1096.0 0.91 396.0 4.4
1681 0 220.0 0.91 396.0 4.8
1682 0 1096.0 0.91 1337.0 3.6
1683 0 1096.0 1.91 396.0 4.8
1684 0 1096.0 1.91 1337.0 4.8
1685 0 220.0 1.91 396.0 6.4
1686 0 220.0 0.91 1337.0 5.6
1687 0 220.0 1.91 1337.0 5.6
1688 0 261.0 1.66 2396.0 5.6
1689 0 905.0 1.66 2396.0 2.8
1690 0 261.0 1.66 3337.0 4.8
1691 0 261.0 1.16 2396.0 4.8
1692 0 261.0 1.16 3337.0 14.8
1693 0 905.0 1.16 2396.0 4.8
1694 0 905.0 1.66 3337.0 3.6
1695 0 905.0 1.16 3337.0 4.0
1696 0 169.0 1.47 896.0 4.8
1697 0 1578.0 1.47 896.0 4.0
1698 0 169.0 1.47 3837.0 3.6
1699 0 169.0 0.6 896.0 4.8
1700 0 169.0 0.6 3837.0 26.0
1701 0 1578.0 0.6 896.0 4.0
1702 0 1578.0 1.47 3837.0 2.8
1703 0 1578.0 0.6 3837.0 4.0
1704 0 730.0 0.72 2896.0 3.6
1705 0 322.0 0.72 2896.0 4.8
1706 0 730.0 0.72 1837.0 5.6
1707 0 730.0 1.35 2896.0 3.6
1708 0 730.0 1.35 1837.0 4.8
1709 0 322.0 1.35 2896.0 3.6
1710 0 322.0 0.72 1837.0 10.0
1711 0 322.0 1.35 1837.0 8.8
1712 0 374.0 1.85 1896.0 4.8
1713 0 629.0 1.85 1896.0 4.8
1714 0 374.0 1.85 837.0 4.8
1715 0 374.0 1.73 1896.0 6.0
1716 0 374.0 1.73 837.0 5.6
1717 0 629.0 1.73 1896.0 4.8
1718 0 629.0 1.85 837.0 5.6
1719 0 629.0 1.73 837.0 3.6
1720 0 24.0 1.1 3896.0 6.0
1721 0 134.0 1.1 3896.0 9.2
1722 0 24.0 1.1 2837.0 4.0
1723 0 24.0 0.98 3896.0 6.4
1724 0 24.0 0.98 2837.0 4.8
1725 0 134.0 0.98 3896.0 6.8
1726 0 134.0 1.1 2837.0 6.8
1727 0 134.0 0.98 2837.0 6.8
1728 0 20.0 1.88 1302.0 9.6
1729 0 462.0 1.88 1302.0 4.8
1730 0 20.0 1.88 3244.0 44.7999999999999
1731 0 20.0 0.54 1302.0 9.6
1732 0 20.0 0.54 3244.0 15.2
1733 0 462.0 0.54 1302.0 4.8
1734 0 462.0 1.88 3244.0 4.8
1735 0 462.0 0.54 3244.0 3.6
1736 0 366.0 1.13 3302.0 6.8
1737 0 66.0 1.13 3302.0 18.4
1738 0 366.0 1.13 1244.0 4.8
1739 0 366.0 1.29 3302.0 4.8
1740 0 366.0 1.29 1244.0 5.6
1741 0 66.0 1.29 3302.0 10.8
1742 0 66.0 1.13 1244.0 11.6
1743 0 66.0 1.29 1244.0 12.8
1744 0 714.0 1.51 302.0 4.8
1745 0 929.0 1.51 302.0 3.6
1746 0 714.0 1.51 244.0 2.8
1747 0 714.0 1.67 302.0 4.8
1748 0 714.0 1.67 244.0 4.8
1749 0 929.0 1.67 302.0 4.8
1750 0 929.0 1.51 244.0 3.6
1751 0 929.0 1.67 244.0 3.6
1752 0 164.0 0.76 2302.0 9.6
1753 0 225.0 0.76 2302.0 5.6
1754 0 164.0 0.76 2244.0 9.2
1755 0 164.0 0.92 2302.0 6.8
1756 0 164.0 0.92 2244.0 7.6
1757 0 225.0 0.92 2302.0 3.6
1758 0 225.0 0.76 2244.0 5.6
1759 0 225.0 0.92 2244.0 5.6
1760 0 255.0 0.94 802.0 9.2
1761 0 330.0 0.94 802.0 4.8
1762 0 255.0 0.94 2744.0 6.8
1763 0 255.0 0.73 802.0 9.6
1764 0 255.0 0.73 2744.0 5.6
1765 0 330.0 0.73 802.0 3.6
1766 0 330.0 0.94 2744.0 3.6
1767 0 330.0 0.73 2744.0 5.6
1768 0 1063.0 1.69 2802.0 5.6
1769 0 1677.0 1.69 2802.0 2.8
1770 0 1063.0 1.69 744.0 3.6
1771 0 1063.0 1.48 2802.0 2.8
1772 0 1063.0 1.48 744.0 3.6
1773 0 1677.0 1.48 2802.0 4.8
1774 0 1677.0 1.69 744.0 3.6
1775 0 1677.0 1.48 744.0 3.6
1776 0 510.0 0.57 1802.0 5.6
1777 0 139.0 0.57 1802.0 11.6
1778 0 510.0 0.57 1744.0 5.6
1779 0 510.0 1.85 1802.0 4.8
1780 0 510.0 1.85 1744.0 5.6
1781 0 139.0 1.85 1802.0 11.2
1782 0 139.0 0.57 1744.0 9.2
1783 0 139.0 1.85 1744.0 15.2
1784 0 87.0 1.32 3802.0 10.0
1785 0 642.0 1.32 3802.0 4.8
1786 0 87.0 1.32 3744.0 28.4
1787 0 87.0 1.1 3802.0 21.2
1788 0 87.0 1.1 3744.0 3.6
1789 0 642.0 1.1 3802.0 4.8
1790 0 642.0 1.32 3744.0 5.6
1791 0 642.0 1.1 3744.0 4.8
1792 0 124.0 0.66 52.0 2.8
1793 0 1174.0 0.66 52.0 3.6
1794 0 124.0 0.66 1494.0 3.6
1795 0 124.0 1.01 52.0 2.8
1796 0 124.0 1.01 1494.0 7.6
1797 0 1174.0 1.01 52.0 3.6
1798 0 1174.0 0.66 1494.0 4.8
1799 0 1174.0 1.01 1494.0 4.8
1800 0 602.0 1.41 2052.0 4.8
1801 0 275.0 1.41 2052.0 10.0
1802 0 602.0 1.41 3494.0 3.6
1803 0 602.0 1.76 2052.0 4.8
1804 0 602.0 1.76 3494.0 4.8
1805 0 275.0 1.76 2052.0 3.6
1806 0 275.0 1.41 3494.0 16.8
1807 0 275.0 1.76 3494.0 5.6
1808 0 1418.0 1.04 1052.0 4.8
1809 0 544.0 1.04 1052.0 4.8
1810 0 1418.0 1.04 2494.0 4.0
1811 0 1418.0 1.39 1052.0 3.6
1812 0 1418.0 1.39 2494.0 4.8
1813 0 544.0 1.39 1052.0 3.6
1814 0 544.0 1.04 2494.0 4.8
1815 0 544.0 1.39 2494.0 3.6
1816 0 308.0 1.79 3052.0 3.6
1817 0 101.0 1.79 3052.0 8.8
1818 0 308.0 1.79 494.0 7.2
1819 0 308.0 0.64 3052.0 8.8
1820 0 308.0 0.64 494.0 5.6
1821 0 101.0 0.64 3052.0 31.2
1822 0 101.0 1.79 494.0 4.0
1823 0 101.0 0.64 494.0 5.2
1824 0 207.0 1.6 1552.0 6.8
1825 0 33.0 1.6 1552.0 3.6
1826 0 207.0 1.6 994.0 7.6
1827 0 207.0 1.2 1552.0 10.0
1828 0 207.0 1.2 994.0 5.6
1829 0 33.0 1.2 1552.0 3.6
1830 0 33.0 1.6 994.0 3.6
1831 0 33.0 1.2 994.0 3.6
1832 0 858.0 0.85 3552.0 5.6
1833 0 391.0 0.85 3552.0 7.6
1834 0 858.0 0.85 2994.0 4.8
1835 0 858.0 1.95 3552.0 4.8
1836 0 858.0 1.95 2994.0 4.8
1837 0 391.0 1.95 3552.0 4.8
1838 0 391.0 0.85 2994.0 6.8
1839 0 391.0 1.95 2994.0 4.8
1840 0 433.0 1.97 552.0 5.6
1841 0 180.0 1.97 552.0 4.4
1842 0 433.0 1.97 3994.0 4.8
1843 0 433.0 1.57 552.0 3.6
1844 0 433.0 1.57 3994.0 4.8
1845 0 180.0 1.57 552.0 4.8
1846 0 180.0 1.97 3994.0 4.8
1847 0 180.0 1.57 3994.0 6.8
1848 0 53.0 1.22 2552.0 6.4
1849 0 765.0 1.22 2552.0 4.8
1850 0 53.0 1.22 1994.0 7.6
1851 0 53.0 0.82 2552.0 10.4
1852 0 53.0 0.82 1994.0 14.8
1853 0 765.0 0.82 2552.0 4.8
1854 0 765.0 1.22 1994.0 2.8
1855 0 765.0 0.82 1994.0 5.6
1856 0 69.0 1.36 677.0 9.2
1857 0 120.0 1.36 677.0 7.2
1858 0 69.0 1.36 2119.0 15.6
1859 0 69.0 1.99 677.0 5.2
1860 0 69.0 1.99 2119.0 14.4
1861 0 120.0 1.99 677.0 4.8
1862 0 120.0 1.36 2119.0 10.8
1863 0 120.0 1.99 2119.0 13.6
1864 0 470.0 0.61 2677.0 5.6
1865 0 591.0 0.61 2677.0 4.8
1866 0 470.0 0.61 119.0 3.6
1867 0 470.0 1.24 2677.0 4.8
1868 0 470.0 1.24 119.0 4.8
1869 0 591.0 1.24 2677.0 5.6
1870 0 591.0 0.61 119.0 5.6
1871 0 591.0 1.24 119.0 4.8
1872 0 950.0 1.74 1677.0 3.6
1873 0 301.0 1.74 1677.0 4.8
1874 0 950.0 1.74 1119.0 3.6
1875 0 950.0 0.87 1677.0 4.8
1876 0 950.0 0.87 1119.0 4.8
1877 0 301.0 0.87 1677.0 6.0
1878 0 301.0 1.74 1119.0 4.8
1879 0 301.0 0.87 1119.0 4.8
1880 0 231.0 0.99 3677.0 5.6
1881 0 1364.0 0.99 3677.0 4.8
1882 0 231.0 0.99 3119.0 5.6
1883 0 231.0 1.62 3677.0 5.6
1884 0 231.0 1.62 3119.0 3.6
1885 0 1364.0 1.62 3677.0 3.6
1886 0 1364.0 0.99 3119.0 3.6
1887 0 1364.0 1.62 3119.0 4.8
1888 0 336.0 0.8 1177.0 6.8
1889 0 840.0 0.8 1177.0 4.8
1890 0 336.0 0.8 3619.0 5.6
1891 0 336.0 1.81 1177.0 4.8
1892 0 336.0 1.81 3619.0 5.6
1893 0 840.0 1.81 1177.0 3.6
1894 0 840.0 0.8 3619.0 4.8
1895 0 840.0 1.81 3619.0 4.8
1896 0 1782.0 1.55 3177.0 2.8
1897 0 202.0 1.55 3177.0 6.8
1898 0 1782.0 1.55 1619.0 2.8
1899 0 1782.0 1.06 3177.0 2.8
1900 0 1782.0 1.06 1619.0 6.0
1901 0 202.0 1.06 3177.0 43.199999999999896
1902 0 202.0 1.55 1619.0 6.8
1903 0 202.0 1.06 1619.0 6.4
1904 0 654.0 1.18 177.0 3.6
1905 0 425.0 1.18 177.0 4.8
1906 0 654.0 1.18 619.0 3.6
1907 0 654.0 0.68 177.0 3.6
1908 0 654.0 0.68 619.0 4.8
1909 0 425.0 0.68 177.0 5.6
1910 0 425.0 1.18 619.0 4.8
1911 0 425.0 0.68 619.0 3.6
1912 0 144.0 1.93 2177.0 16.8
1913 0 49.0 1.93 2177.0 25.6
1914 0 144.0 1.93 2619.0 5.2
1915 0 144.0 1.43 2177.0 17.2
1916 0 144.0 1.43 2619.0 30.8
1917 0 49.0 1.43 2177.0 6.8
1918 0 49.0 1.93 2619.0 14.4
1919 0 49.0 1.43 2619.0 14.4
1920 0 105.0 1.08 1927.0 4.8
1921 0 159.0 1.08 1927.0 9.2
1922 0 105.0 1.08 369.0 4.0
1923 0 105.0 1.53 1927.0 10.4
1924 0 105.0 1.53 369.0 4.8
1925 0 159.0 1.53 1927.0 14.4
1926 0 159.0 1.08 369.0 5.6
1927 0 159.0 1.53 369.0 5.2
1928 0 554.0 1.83 3927.0 4.8
1929 0 700.0 1.83 3927.0 3.6
1930 0 554.0 1.83 2369.0 4.8
1931 0 554.0 0.78 3927.0 3.6
1932 0 554.0 0.78 2369.0 4.8
1933 0 700.0 0.78 3927.0 4.8
1934 0 700.0 1.83 2369.0 2.8
1935 0 700.0 0.78 2369.0 3.6
1936 0 1209.0 0.71 927.0 3.6
1937 0 17.0 0.71 927.0 10.4
1938 0 1209.0 0.71 3369.0 4.8
1939 0 1209.0 1.15 927.0 3.6
1940 0 1209.0 1.15 3369.0 3.6
1941 0 17.0 1.15 927.0 10.4
1942 0 17.0 0.71 3369.0 7.2
1943 0 17.0 1.15 3369.0 7.2
1944 0 281.0 1.46 2927.0 5.6
1945 0 360.0 1.46 2927.0 7.6
1946 0 281.0 1.46 1369.0 3.6
1947 0 281.0 1.9 2927.0 4.8
1948 0 281.0 1.9 1369.0 4.8
1949 0 360.0 1.9 2927.0 4.8
1950 0 360.0 1.46 1369.0 5.6
1951 0 360.0 1.9 1369.0 6.8
1952 0 185.0 1.65 427.0 5.6
1953 0 501.0 1.65 427.0 4.8
1954 0 185.0 1.65 1869.0 3.6
